"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq"
"2735","Poland",2025,"Europe and central Asia",269818146.98383,269881090.476568,269877009.167624,269884931.820576,18.347118515826,1475990032712.17,3423510336778
"2736","Poland",2026,"Europe and central Asia",267422729.893166,267489065.998855,267484880.837445,267492983.029075,18.347118515826,1523738310270.41,3523136460522.58
"2737","Poland",2027,"Europe and central Asia",266630769.096861,266699969.553904,266695665.018152,266703985.011965,18.347118515826,1571537981063.59,3626541711152.81
"2738","Poland",2028,"Europe and central Asia",266334274.486324,266406221.78079,266401780.22633,266410358.148507,18.347118515826,1620664258351.64,3733546561502.13
"2739","Poland",2029,"Europe and central Asia",266235708.604353,266310412.512827,266305820.038953,266314686.418636,18.347118515826,1696244161947.67,3844214425650.43
"2740","Poland",2030,"Europe and central Asia",265904850.818441,265982385.070311,265977627.261069,265986811.50968,18.347118515826,1775348744883.14,3963215631078.22
"2741","Poland",2031,"Europe and central Asia",265319574.008458,265400020.347675,265395084.824464,265404610.780923,18.347118515826,1858142381070.36,4090780187817.25
"2742","Poland",2032,"Europe and central Asia",264549754.084725,264633150.547913,264628031.728772,264637908.552793,18.347118515826,1944797110021.96,4227156763274.16
"2743","Poland",2033,"Europe and central Asia",263489863.759344,263576249.518555,263570943.089058,263581177.541729,18.347118515826,2035492994337.2,4372613155778.54
"2744","Poland",2034,"Europe and central Asia",262035246.720875,262124489.368601,262119002.953882,262129579.955885,18.347118515826,2130418493859.77,4527436810041.99
"2745","Poland",2035,"Europe and central Asia",259942806.605451,260034639.08053,260028988.994859,260039876.866266,18.347118515826,2229770857284.44,4691935375491.42
"2746","Poland",2036,"Europe and central Asia",257236167.457641,257330269.492411,257324474.498883,257335637.072563,18.347118515826,2333756532026.35,4866437308534.17
"2747","Poland",2037,"Europe and central Asia",254294879.053881,254390986.778644,254385062.468446,254396470.11108,18.347118515826,2442591593204.64,5051292519909.17
"2748","Poland",2038,"Europe and central Asia",251232979.347772,251330939.686407,251324896.515966,251336528.622014,18.347118515826,2556502192631.72,5246873068376.57
"2749","Poland",2039,"Europe and central Asia",247814812.162352,247914448.414301,247908297.828161,247920132.041488,18.347118515826,2675725028741.32,5453573902099.57
"2750","Poland",2040,"Europe and central Asia",244081107.92347,244182064.407885,244175828.275782,244187822.746218,18.347118515826,2800507838431.62,5671813649175.38
"2751","Poland",2041,"Europe and central Asia",240246507.337308,240348531.591006,240342225.743712,240354349.992539,18.347118515826,2931109911845.56,5902035458878.66
"2752","Poland",2042,"Europe and central Asia",236537829.561853,236640646.321647,236634288.023568,236646509.269354,18.347118515826,3067802631158.06,6144707895290.15
"2753","Poland",2043,"Europe and central Asia",232874621.734102,232978028.949821,232971629.708487,232983926.24663,18.347118515826,3210870034489.58,6400325885095.84
"2754","Poland",2044,"Europe and central Asia",229076892.485727,229180731.579575,229174300.729446,229186478.378591,18.347118515826,3360609406117.94,6669411721458
"2755","Poland",2045,"Europe and central Asia",225238269.088049,225342298.481212,225335852.064783,225347764.823761,18.347118515826,3517331894214.67,6952516125979.55
"2756","Poland",2046,"Europe and central Asia",221516634.339931,221620739.543059,221614285.472597,221625927.523258,18.347118515826,3681363157389.67,7250219370907.08
"2757","Poland",2047,"Europe and central Asia",218040415.65105,218144340.575393,218138144.569537,218149516.619705,18.347118515826,3853044041387.5,7563132463845.97
"2758","Poland",2048,"Europe and central Asia",214780414.122182,214883707.682971,214877808.143081,214888862.950288,18.347118515826,4032731287341.53,7891898397394
"2759","Poland",2049,"Europe and central Asia",211589069.090557,211691415.232796,211685825.310266,211696532.386745,18.347118515826,4220798273057.61,8237193466237.65
"2760","Poland",2050,"Europe and central Asia",208485055.850919,208586469.752378,208581010.467482,208591551.600016,18.347118515826,4417635788867.61,8599728654397.58
"2761","Portugal",2021,"Europe and central Asia",52125846.8122741,52125846.8122741,52125846.8122741,52125846.8122741,15.5038068976626,3.49e+11,2461788861186.77
"2762","Portugal",2022,"Europe and central Asia",51861666.6447952,51867452.1028847,51866561.0562669,51868445.8385559,15.5038068976626,372337630000,2392807704200.27
"2763","Portugal",2023,"Europe and central Asia",51518081.6413542,51527329.9462022,51525950.4389143,51528825.7226642,15.5038068976626,380834374716.6,2330893826152.79
"2764","Portugal",2024,"Europe and central Asia",51188464.8430515,51199693.0529761,51198066.8098834,51201410.0449687,15.5038068976626,386584973774.821,2273392960901.13
"2765","Portugal",2025,"Europe and central Asia",50831980.8333373,50844201.5971045,50842482.0465859,50845976.7444459,15.5038068976626,394896550710.98,2219658700685.5
"2766","Portugal",2026,"Europe and central Asia",50471783.8181924,50484339.1422201,50482618.6056324,50486087.2195151,15.5038068976626,402794481725.2,2169899764318.99
"2767","Portugal",2027,"Europe and central Asia",50056260.1732196,50068756.3234656,50067077.9695741,50070447.7555666,15.5038068976626,410568415222.496,2123853254744.15
"2768","Portugal",2028,"Europe and central Asia",49651676.348409,49663929.6128275,49662303.0247271,49665564.4474779,15.5038068976626,418369215111.723,2081314326285.84
"2769","Portugal",2029,"Europe and central Asia",49298835.283643,49310773.5846155,49309196.9477454,49312356.5448729,15.5038068976626,429901900002.547,2042111765201.73
"2770","Portugal",2030,"Europe and central Asia",48915597.1598091,48927195.7832131,48925667.1286042,48928729.2616184,15.5038068976626,441752492655.192,2006657337367.42
"2771","Portugal",2031,"Europe and central Asia",48550285.4721059,48561541.792648,48560059.5691765,48563027.736884,15.5038068976626,453929756453.553,1974812923925.92
"2772","Portugal",2032,"Europe and central Asia",48130211.8668645,48141117.2351245,48139681.9501746,48142555.2199512,15.5038068976626,466442696351.269,1946448670621.22
"2773","Portugal",2033,"Europe and central Asia",47701322.2377021,47711887.5835893,47710497.7067237,47713279.0954587,15.5038068976626,479300565530.79,1921442612020.71
"2774","Portugal",2034,"Europe and central Asia",47313980.0407691,47324217.3503511,47322871.3768233,47325563.5793207,15.5038068976626,492512872246.006,1899680315558.97
"2775","Portugal",2035,"Europe and central Asia",46898924.983021,46908832.5198034,46907530.7049987,46910133.1704725,15.5038068976626,506089386853.495,1881054544440.17
"2776","Portugal",2036,"Europe and central Asia",46508761.327272,46518339.4104173,46517081.6303659,46519594.4516844,15.5038068976626,520040149037.594,1865464938485.49
"2777","Portugal",2037,"Europe and central Asia",46087087.2660586,46096333.1233643,46095119.7829875,46097542.0649382,15.5038068976626,534375475234.638,1852817712058.33
"2778","Portugal",2038,"Europe and central Asia",45641067.2252125,45649996.3673464,45648825.4069349,45651161.310673,15.5038068976626,549105966261.851,1843025368244.25
"2779","Portugal",2039,"Europe and central Asia",45243522.4879309,45252169.3023452,45251036.2142616,45253294.7063714,15.5038068976626,564242515156.536,1836006428504.82
"2780","Portugal",2040,"Europe and central Asia",44853693.1180157,44862066.4279688,44860970.0907851,44863153.3823867,15.5038068976626,579796315231.354,1831685177063.97
"2781","Portugal",2041,"Europe and central Asia",44498123.9002841,44506233.3262426,44505172.559432,44507282.8550786,15.5038068976626,595778868351.661,1829991419324
"2782","Portugal",2042,"Europe and central Asia",44150040.5871536,44157897.5106676,44156870.8049258,44158911.1912672,15.5038068976626,612201993441.008,1830860253644.12
"2783","Portugal",2043,"Europe and central Asia",43787943.1638162,43795559.1985965,43794565.0811579,43796538.6419519,15.5038068976626,629077835221.107,1834231855848.65
"2784","Portugal",2044,"Europe and central Asia",43443417.3647915,43450820.1665288,43449855.0370336,43451769.2693592,15.5038068976626,646418873192.721,1840051275864.89
"2785","Portugal",2045,"Europe and central Asia",43094712.6224554,43101908.0002284,43100971.0696858,43102827.5995063,15.5038068976626,664237930864.119,1848268245921.49
"2786","Portugal",2046,"Europe and central Asia",42759361.5381632,42766365.195247,42765454.4385315,42767257.2976215,15.5038068976626,682548185233.918,1858836999767.62
"2787","Portugal",2047,"Europe and central Asia",42425032.3803066,42431854.4763391,42430968.3590963,42432720.8134838,15.5038068976626,701363176535.333,1871716102401.41
"2788","Portugal",2048,"Europe and central Asia",42082924.9235471,42089570.7623854,42088708.5508322,42090412.1460255,15.5038068976626,720696818249.027,1886868289822.69
"2789","Portugal",2049,"Europe and central Asia",41743988.2264502,41750472.0454703,41749631.8400842,41751290.6098588,15.5038068976626,740563407391.983,1904260318350.48
"2790","Portugal",2050,"Europe and central Asia",41416502.5679623,41422832.9892243,41422013.6241168,41423629.9694882,15.5038068976626,760977635089.989,1923862823069.76
