"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq","capital_share","tech_level","tc_share","he_pc","pop","tc","gdp_cf","gdp_cf_lower","gdp_cf_upper","cs_cf","cs_cf_lower","cs_cf_upper"
"3493","Türkiye",2033,"Europe and central Asia",345993417.154361,346062054.157594,346040185.553807,346089231.257061,24.7641229586946,4086290712813.91,12986137534659.4,0.43683,31.3393314254653,3.27738361047182,1345.69146627171,90022078,3970286157.1248,4088506039050.14,4088355111456.64,4088693724285.04,12996641490459.3,12996426629419.9,12996909206529.1
"3494","Türkiye",2034,"Europe and central Asia",348446149.357554,348515478.577676,348493390.810611,348542924.068796,24.7641229586946,4233393945167.26,13348764714497.4,0.43683,31.8693281292785,3.34293128268125,1342.06347359692,90473084,4059007935.7402,4235817474945.14,4235657087017.41,4236016896015.87,13360275285166.1,13360033791283.9,13360576094034.8
"3495","Türkiye",2035,"Europe and central Asia",350824627.587723,350894865.240346,350872477.891415,350922683.605003,24.7641229586946,4385792777488.8,13729689360679.7,0.43683,32.401120457519,3.40978990833488,1338.44526201325,90910758,4149000762.31843,4388432062882.2,4388261353551.05,4388644312467.67,13742229746425.2,13741960608573.4,13742564899729.6
"3496","Türkiye",2036,"Europe and central Asia",353234089.009512,353305181.967363,353282512.011059,353333352.728662,24.7641229586946,4543677847187.2,14129308008776.6,0.43683,32.9309120716657,3.47798570650158,1334.83680515082,91332012,4240128230.18927,4546538987816.14,4546357607414.54,4546764504185.48,14142902434765.2,14142604479137.4,14143273392152.7
"3497","Türkiye",2037,"Europe and central Asia",355619147.412231,355691073.216573,355668128.501284,355719586.005922,24.7641229586946,4707246654467.01,14548044577262.2,0.43683,33.4613484659372,3.54754542063161,1331.23807671083,91735811,4332340676.90239,4710335967992.45,4710143492068.53,4710575275691.81,14562717848903.3,14562389873791.1,14563126105572.4
"3498","Türkiye",2038,"Europe and central Asia",357956152.759812,358028831.252565,358005637.08414,358057655.678463,24.7641229586946,4876703809383.85,14986350697880.3,0.43683,33.9938409902384,3.61849632904425,1327.64905046539,92130870,4426052874.92961,4880027308130.42,4879823396045.84,4880280837077.51,15002128213511.6,15001768972180.6,15002575319800.1
"3499","Türkiye",2039,"Europe and central Asia",360048892.262513,360122269.588661,360098842.968051,360151384.365845,24.7641229586946,5052261287793.46,15444706090673.4,0.43683,34.5370614642785,3.69086625562514,1324.06970025734,92513422,4521097791.84914,5055825382442.17,5055609565648.69,5056093714931.11,15461613839015.5,15461222062711.7,15462101374209.8
"3500","Türkiye",2040,"Europe and central Asia",361990121.896107,362064163.518456,362040515.250847,362093555.081153,24.7641229586946,5234138696514.66,15923618983643.5,0.43683,35.0877783456531,3.76468358073764,1320.5,92879402,4617280895.81381,5237949843901.36,5237721636559.48,5238233583781.24,15941683571565.8,15941257938941.1,15942213180187.9
"3501","Türkiye",2041,"Europe and central Asia",363898556.399135,363973212.798241,363949359.580478,364002859.838569,24.7641229586946,5422563548037.97,16423626577094.8,0.43683,35.6414939733018,3.83997725235237,1316.93992367706,93235597,4714942181.03731,5426627989233.27,5426386977705.03,5426927647832.43,16442875161964.4,16442414297424.2,16443448555848.1
"3502","Türkiye",2042,"Europe and central Asia",365675191.229887,365750423.744957,365726380.667722,365780306.46391,24.7641229586946,5617771545123.55,16945295552789.5,0.43683,36.2029082188853,3.91677679739942,1313.38944534232,93582091,4814099809.5918,5622095756136.09,5621841467577.29,5622411914647,16965755845710,16965258340005.6,16966374777723.5
"3503","Türkiye",2043,"Europe and central Asia",367473711.009265,367549454.243095,367525241.330386,367579548.248592,24.7641229586946,5820006875644.43,17489222628123,0.43683,36.7658522852242,3.99511233334742,1309.84853911956,93915698,4914601013.28551,5824596987598.4,5824329041048.23,5824930122725.03,17510922928925.8,17510387326175.2,17511589208221
"3504","Türkiye",2044,"Europe and central Asia",369016918.982022,369093100.251549,369068741.214837,369123376.723442,24.7641229586946,6029522518043.85,18056035155605.9,0.43683,37.3429018599221,4.07501458001437,1306.31717920228,94234122,5016328784.69949,6034385018370.96,6034102930965.63,6034735735044.27,18079004200174.6,18078429022948.4,18079719663497.5
"3505","Türkiye",2045,"Europe and central Asia",370417995.12828,370494583.092992,370470088.769098,370525028.934566,24.7641229586946,6246580557788.84,18646391768016.2,0.43683,37.9297263193663,4.15651487161465,1302.7953398536,94536569,5119238597.11492,6251722112893.41,6251425349987.72,6252091079025.3,18670658765744.6,18670042490907.8,18671425307809.5
"3506","Türkiye",2046,"Europe and central Asia",371829951.580867,371906940.118833,371882313.786609,371937551.230629,24.7641229586946,6471452515215.86,19260983069660.1,0.43683,38.5199642399922,4.23964516904696,1299.28299540601,94821941,5223265552.95175,6476879809225.52,6476567838080.94,6477267687774.87,19286577713070.9,19285918761245.1,19287397299259.2
"3507","Türkiye",2047,"Europe and central Asia",373009117.142253,373086536.877567,373061769.083621,373117325.049533,24.7641229586946,6704419685178.64,19900532374258.7,0.43683,39.1250906154234,4.32443807242789,1295.78012026118,95086779,5328207520.66428,6710140149039.18,6709812194702.87,6710547904561.73,19927484803164.9,19926781542012.5,19928359464764.6
"3508","Türkiye",2048,"Europe and central Asia",374404493.651524,374482303.068388,374457408.057955,374513251.23845,24.7641229586946,6945773488923.07,20565796490050.3,0.43683,39.7249970800555,4.41092683387645,1292.28668888982,95330513,5434012774.0742,6951793369068.42,6951449041761.67,6952221492370.26,20594137404077.3,20593388090967.5,20595069309676
"3509","Türkiye",2049,"Europe and central Asia",375644597.633769,375722762.818499,375697751.409606,375753857.728152,24.7641229586946,7195815838629.3,21257566552777.1,0.43683,40.337068644612,4.49914537055399,1288.80267583146,95548218,5540373541.69858,7202142062338.42,7201780748184.14,7202591319784.53,21287326877228.9,21286529760136.9,21288318208528.5
"3510","Türkiye",2050,"Europe and central Asia",376698145.457642,376776644.485917,376751525.438505,376807873.828803,24.7641229586946,7454859515077.09,21976668907297.7,0.43683,40.9633595282879,4.58912827796506,1285.32805569426,95744418,5647518319.21536,7461499227727.76,7461120255468.95,7461970443468.28,22007879874261,22007033136742.2,22008932893662.1
"3511","Uganda",2021,"Sub-Saharan Africa",127954309.02998,127954309.02998,127954309.02998,127954309.02998,20.9816932126248,1.03e+11,200635172113.643,0.516049904761905,22.8765921780637,0.461985933024655,118.9158126,45123359,24789614.9534529,1.03e+11,1.03e+11,1.03e+11,200635172113.643,200635172113.643,200635172113.643
"3512","Uganda",2022,"Sub-Saharan Africa",133172294.984059,133183052.297282,133178363.822843,133191375.792901,20.9816932126248,109627020000,212214557516.964,0.516049904761905,23.2124335911418,0.471225651685147,117.106612992994,46584197,25706855.5806739,109632890107.453,109630898430.704,109636425867.541,212219758797.923,212219758797.923,212219758797.923
"3513","Uganda",2023,"Sub-Saharan Africa",137745560.359531,137763320.485651,137755629.591083,137776815.386294,20.9816932126248,114634782273.6,224605434655.659,0.516049904761905,23.2073348607992,0.480650164718852,115.324938768411,47914973,26559725.1167598,114645266536.559,114641860405.575,114651245062.247,224617001254.079,224616583366.574,224617743116.413
"3514","Uganda",2024,"Sub-Saharan Africa",142374079.339772,142396664.437895,142386932.16458,142413541.989614,20.9816932126248,121205647993.523,237427481254.483,0.516049904761905,23.483147164444,0.490263168013229,113.570371151742,49249695,27421919.8799175,121220204961.607,121215654805.538,121228103223.368,237446241978.914,237445130321.83,237448201144.05
"3515","Uganda",2025,"Sub-Saharan Africa",147192763.934487,147218882.936133,147207663.809127,147238136.598404,20.9816932126248,130258497842.159,250987104410.134,0.516049904761905,24.149417004827,0.500068431373494,111.842497739764,50598809,28299358.5040147,130277114373.469,130271485881.71,130286790319.306,251013734979.83,251011724205.813,251017253375.761
"3516","Uganda",2026,"Sub-Saharan Africa",152196824.995701,152225754.393856,152213345.686361,152246856.600851,20.9816932126248,139135614470.102,265768187590.242,0.516049904761905,24.6614933448986,0.510069800000965,110.140912403607,51970533,29196813.2151182,139158165981.62,139151528881.275,139169481961.617,265803330379.522,265800239191.333,265808703032.928
"3517","Uganda",2027,"Sub-Saharan Africa",157358850.657049,157390138.220178,157376721.244649,157412798.114034,20.9816932126248,148603793034.792,281672785988.348,0.516049904761905,25.1721235639274,0.520271196000984,108.465215193294,53365026,30114592.450099,148630336851.104,148622692930.072,148643288808.389,281717029312.902,281712700108.089,281724507617.844
"3518","Uganda",2028,"Sub-Saharan Africa",162711257.519804,162744626.017636,162730312.732937,162768686.865116,20.9816932126248,157992580678.73,298768738645.814,0.516049904761905,25.565004958193,0.530676619921003,106.815012243736,54783527,31053620.2574199,158023099993.856,158014464827.861,158037669750.289,298822657697.646,298816941129.014,298832479627.284
"3519","Uganda",2029,"Sub-Saharan Africa",168148706.562973,168183977.694429,168168843.421285,168209347.997467,20.9816932126248,166137366586.48,316979820290.243,0.516049904761905,25.6846477294207,0.541290152319421,105.189915682156,56217561,32009304.1297197,166171620234.951,166162066465.622,166187697856.999,317043962433.888,317036719889.65,317056350248.64
"3520","Uganda",2030,"Sub-Saharan Africa",173700999.411394,173738084.472788,173722169.272316,173764730.058771,20.9816932126248,174702030042.898,335989261844.44,0.516049904761905,25.8215600041911,0.552115955365812,103.58954353692,57657555,32976339.0066523,174740110055.619,174729613790.095,174757749759.104,336064099970.331,336055215010.734,336079241751.68
"3521","Uganda",2031,"Sub-Saharan Africa",179324375.137222,179363250.779786,179346567.434748,179391175.812002,20.9816932126248,183708216448.841,355845242732.047,0.516049904761905,25.9779485337123,0.563158274473126,102.013519647756,59102968,33954511.9081849,183750256443.643,183738777285.983,183769537930.938,355931247777.37,355920604771.522,355949333578.121
"3522","Uganda",2032,"Sub-Saharan Africa",184995543.298643,185036227.433253,185018770.405505,185065456.12634,20.9816932126248,193178687062.35,376598074977.125,0.516049904761905,26.1543613207056,0.57442143996259,100.461473577341,60545314,34939020.1610263,193224851891.94,193212336613.773,193245872040.383,376695724704.439,376683205327.24,376716951797.662
"3523","Uganda",2033,"Sub-Saharan Africa",190736485.009744,190779036.543836,190760781.857393,190809618.556266,20.9816932126248,203137376522.98,398300330699.867,0.516049904761905,26.348125373321,0.585909868761841,98.9330405242296,62001681,35939798.1755029,203187859731.775,203174243030.035,203210733532.303,398410114901.754,398395595576.145,398434691023.376
"3524","Uganda",2034,"Sub-Saharan Africa",196519723.733994,196564203.266183,196545125.757813,196596187.900033,20.9816932126248,213609453341.612,421006975307.1,0.516049904761905,26.5603080497188,0.597628066137079,97.4278612371111,63455507,36947365.1028497,213664464612.574,213649674822.55,213689317002.416,421129403309.08,421112752935.167,421157549935.274
"3525","Uganda",2035,"Sub-Saharan Africa",202369696.649253,202416196.326058,202396256.70357,202449654.614439,20.9816932126248,224621383508.616,444775506715.047,0.516049904761905,26.7883912680132,0.60958062745982,95.945581930367,64913614,37965745.0161591,224681159654.088,224665113668.572,224708134127.9,444911107795.83,444892186792.242,444943061542.906
"3526","Uganda",2036,"Sub-Saharan Africa",208246777.745691,208295390.853418,208274548.887004,208330395.050736,20.9816932126248,236200997381.121,469666100957.026,0.516049904761905,27.0343972037933,0.621772240009015,94.4858542009161,66382254,38998698.7862356,236265795872.754,236248402008.231,236295050503.981,469815429887.372,469794088214.51,469851445648.435
"3527","Uganda",2037,"Sub-Saharan Africa",214135737.018964,214186545.726422,214164766.08319,214223160.207195,20.9816932126248,248377560018.44,495741764544.841,0.516049904761905,27.2986390093961,0.634207684809197,93.0483349463241,67850794,40040089.5769401,248447650270.139,248428812361.288,248479351265.226,495905405436.727,495881481320.216,495945758526.712
"3528","Uganda",2038,"Sub-Saharan Africa",220023131.946899,220076234.159606,220053474.594855,220114535.334571,20.9816932126248,261181845143.405,523068493969.671,0.516049904761905,27.5813462279074,0.64689183850538,91.6326862841589,69329453,41096029.458959,261257524744.527,261237134847.695,261291858815.876,523247060027.303,523220379604.375,523292046868.324
"3529","Uganda",2039,"Sub-Saharan Africa",225882734.02783,225938217.849103,225914440.407148,225978274.581573,20.9816932126248,274646212916.533,551715442746.25,0.516049904761905,27.8836042122497,0.659829675275489,90.2385754725726,70804851,42158688.0723679,274727796650.416,274705739999.848,274764962296.243,551909582005.556,551879957458.175,551959523374.043
"3530","Uganda",2040,"Sub-Saharan Africa",231703938.707794,231761908.196443,231737068.083129,231803800.995152,20.9816932126248,288804691719.586,581755096423.177,0.516049904761905,28.2055136301012,0.673026268780998,88.8656748320922,72277374,43228326.5909216,288892526337.419,288868674769.412,288932745229.07,581965491974.866,581932720796.098,582020734256.716
"3531","Uganda",2041,"Sub-Saharan Africa",237467814.177842,237528360.722423,237502418.593528,237572160.899272,20.9816932126248,303693064155.206,613263456002.288,0.516049904761905,28.5477514885788,0.686486794156618,87.5136616686,73751963,44307946.9307717,303787514121.901,303761732180.908,303831020790.588,613490831001.307,613454693918.653,613551749773.525
"3532","Uganda",2042,"Sub-Saharan Africa",243177971.851394,243241175.815912,243214097.215693,243286944.469906,20.9816932126248,319348957479.984,646320230231.239,0.516049904761905,28.9096469563957,0.700216530039749,86.1822181974858,75220947,45392993.4819837,319450403218.384,319422549053.825,319497442265.632,646565350240.052,646525610523.767,646632351509.41
"3533","Uganda",2043,"Sub-Saharan Africa",248831423.703024,248897378.453636,248869123.195312,248945187.601831,20.9816932126248,335811938699.505,681009037255.843,0.516049904761905,29.2910256834979,0.714220860640544,84.8710314689529,76687420,46485353.5177999,335920794558.092,335890711901.823,335971636268.461,681272710516.456,681229113510.631,681346231310.93
"3534","Uganda",2044,"Sub-Saharan Africa",254435766.978541,254504548.803768,254475084.216209,254554456.277513,20.9816932126248,353123614565.7,717417616142.349,0.516049904761905,29.6911449561385,0.728505277853356,83.5797932944609,78152056,47585474.3634633,353240308537.015,353207835657.738,353295231977.011,717700698956.488,717652969950.305,717781211162.932
"3535","Uganda",2045,"Sub-Saharan Africa",259947005.502208,260018702.192225,259987990.655734,260070774.633774,20.9816932126248,371327736729.239,755638048804.738,0.516049904761905,30.1124282168153,0.743075383410424,82.3082001742874,79621342,48697366.1550047,371452741474.896,371417697743.978,371512058514.185,755941446087.474,755889290171.693,756029456551.277
"3536","Uganda",2046,"Sub-Saharan Africa",265363991.667579,265438681.84859,265406689.712291,265492978.785462,20.9816932126248,390470312312.702,795766992898.413,0.516049904761905,30.5547463234214,0.757936891078632,81.0559532261913,81088379,49816886.6265614,390604125997.928,390566320220.433,390668166682.259,796091665961.216,796034765073.113,796187721621.036
"3537","Uganda",2047,"Sub-Saharan Africa",270687402.274255,270765146.590921,270731848.331638,270821711.386437,20.9816932126248,410599720183.987,837905926269.321,0.516049904761905,31.0179316959276,0.773095628900205,79.8227581151624,82554648,50944989.5656728,410742860087.867,410702093445.331,410811966082.628,838252894482.215,838190906346.266,838357584178.962
"3538","Uganda",2048,"Sub-Saharan Africa",275916315.369661,275997180.577878,275962547.817314,276056063.359571,20.9816932126248,431766833223.813,882161403576.755,0.516049904761905,31.5019760261784,0.788557541478209,78.6083249842391,84013698,52077728.4959472,431919855447.247,431875912591.444,431994398333.495,882531745675.919,882464303414.898,882645700495.641
"3539","Uganda",2049,"Sub-Saharan Africa",281036058.61729,281120094.540904,281084106.434571,281181331.420829,20.9816932126248,454025146896.314,928645325738.803,0.516049904761905,32.0077370493788,0.804328692307774,77.4123683863786,85464030,53214168.9063723,454188633625.292,454141288445.696,454269002793.046,929040184175.702,928966894072.539,929164081614.142
"3540","Uganda",2050,"Sub-Saharan Africa",285990254.377447,286077516.568013,286040149.426088,286141150.261591,20.9816932126248,477430914447.669,977475222881.817,0.516049904761905,32.5385701394815,0.820415266153929,76.2346072173643,86906877,54355068.0639814,477605505339.205,477554506960.911,477692134233.94,977895805914.454,977816246496.115,978030371293.187
"3541","Ukraine",2021,"Europe and central Asia",287412460.926195,287412460.926195,287412460.926195,287412460.926195,13.9712637192176,5.36e+11,6042181642434.47,0.55844,23.01086804482,1.9857573091872,1082,43728640,939548927.538828,536000000000.001,536000000000.001,536000000000.001,6042181642434.47,6042181642434.47,6042181642434.47
"3542","Ukraine",2022,"Europe and central Asia",285495119.563368,285519440.475402,285513257.430081,285527628.771398,13.9712637192176,380190160000,5814958533847.75,0.55844,16.6626140202798,2.02547245537095,1098.58899883371,43334204,964256135.069898,380212036133.613,380207438109.952,380218125294.922,5815089800706.19,5815089800706.19,5815089800706.19
"3543","Ukraine",2023,"Europe and central Asia",238809270.671259,238844847.521098,238835934.820769,238856477.990121,13.9712637192176,387793963200,5577327977043.48,0.55844,19.1271470188209,2.06598190447836,1115.43233674534,36069274,831203082.133744,387834283476.447,387826181736.523,387844855880.164,5577590455698.87,5577589813296.86,5577591306431.66
"3544","Ukraine",2024,"Europe and central Asia",246189284.366575,246233236.014869,246222410.823769,246247147.860424,13.9712637192176,400203370022.4,5352641295477.18,0.55844,19.7621345351012,2.10730154256793,1132.5339132087,37419993,893061983.937015,400255520743.469,400245636540.515,400268224544.887,5353012413026.61,5353010670829.25,5353014698321.16
"3545","Ukraine",2025,"Europe and central Asia",251467021.312727,251515787.523665,251503961.298947,251530834.743268,13.9712637192176,426216589073.856,5140922698942.35,0.55844,21.1728061893681,2.14944757341929,1149.89768748353,38455648,950487021.807089,426280487409.821,426269182982.858,426294873425.1,5141407318774.03,5141404282738.47,5141411264685.45
"3546","Ukraine",2026,"Europe and central Asia",253859197.536479,253910482.047719,253898187.23968,253926046.475828,13.9712637192176,447527418527.549,4943424407669.79,0.55844,22.5000679217443,2.19243652488768,1167.5276795321,39062504,999894761.929655,447601975336.878,447589693311.855,447617527538.238,4944026518963.35,4944022055358.27,4944032277487.34
"3547","Ukraine",2027,"Europe and central Asia",252908678.803037,252960995.335504,252948544.883254,252976732.549482,13.9712637192176,465428515268.651,4758778423144.59,0.55844,23.8466300799471,2.23628525538543,1185.42797094993,39124114,1037162692.57897,465513466510.194,465500414134.263,465529969121.797,4759500543336.03,4759494586957.1,4759508186772.88
"3548","Ukraine",2028,"Europe and central Asia",250586908.143289,250639498.75809,250627033.576195,250655254.588231,13.9712637192176,484045655879.397,4585865747279.99,0.55844,25.3393111919934,2.28101096049314,1203.60270591069,38966652,1069802529.74401,484141665957.759,484127870937.37,484159107397.891,4586708534958.82,4586701052816.97,4586718101847.21
"3549","Ukraine",2029,"Europe and central Asia",247515030.343497,247567620.859815,247555179.051504,247583357.285137,13.9712637192176,497789379638.728,4424199755020.31,0.55844,26.6580255597965,2.326631179703,1222.05609212566,38698449,1100302864.24277,497896314459.161,497881891924.183,497914560540.883,4425163282069.16,4425154246695.72,4425174807402.73
"3550","Ukraine",2030,"Europe and central Asia",244315871.381096,244368342.943506,244355938.895382,244384045.522061,13.9712637192176,511923335064.18,4272537234264.88,0.55844,28.0434566042088,2.37316380329706,1240.79240181791,38429977,1131610492.1395,512042084419.954,512027009096.648,512061172504.992,4273621251321.92,4273610652706.76,4273634749597.01
"3551","Ukraine",2031,"Europe and central Asia",240553172.022985,240605374.890585,240593036.931898,240621009.210434,13.9712637192176,526458602177.145,4130432531733.67,0.55844,29.5285226325442,2.420627079363,1259.81597271129,38160880,1163733077.6991,526590192651.674,526574427807.018,526610172509.226,4131637039009.65,4131624864112.07,4131652529217.68
"3552","Ukraine",2032,"Europe and central Asia",236751798.377548,236803690.132528,236791424.792252,236819246.68008,13.9712637192176,541406575598.993,3997463824829.66,0.55844,31.0841646480671,2.46903962095026,1279.13120903476,37891993,1196714636.72819,541552098218.755,541535610505.444,541573012317.157,3998789079811.34,3998775311110.62,3998806586947.56
"3553","Ukraine",2033,"Europe and central Asia",233049475.457638,233100994.970935,233088815.647035,233116457.923565,13.9712637192176,556778973483.65,3873231974058.3,0.55844,32.7020782983571,2.51842041336927,1298.74258254202,37623344,1230576747.52012,556939524750.889,556922297811.586,556961397148.233,3874678493797.74,3874663109990.14,3874698047540.99
"3554","Ukraine",2034,"Europe and central Asia",229243376.566102,229294618.761378,229282502.124372,229310022.871706,13.9712637192176,572587846703.803,3757359434073.94,0.55844,34.3995498144917,2.56878882163666,1318.65463354671,37356216,1265384020.30468,572764865807.554,572746818280.105,572787808972.484,3758927985990.02,3758910964551.68,3758949617896.42
"3555","Ukraine",2035,"Europe and central Asia",225353352.37042,225404209.176376,225392181.640593,225419520.523596,13.9712637192176,588845588297.93,3649489220457.42,0.55844,36.1783570893511,2.62016459806939,1338.87197197368,37090806,1301169562.10725,589040316924.807,589021432831.977,589064353540.946,3651180866722.05,3651162174887.98,3651204622483.21
"3556","Ukraine",2036,"Europe and central Asia",221001856.900085,221052166.863267,221040267.907501,221067334.1487,13.9712637192176,605564943185.568,3549283929474.63,0.55844,38.0781745219486,2.67256789003077,1359.39927842614,36828713,1338019133.17147,605778737187.618,605758990934.561,605803901327.435,3551099989306.98,3551079593718.2,3551125915499.12
"3557","Ukraine",2037,"Europe and central Asia",216680308.653142,216730029.92424,216718269.51447,216745040.885417,13.9712637192176,622759018158.427,3456424808204.48,0.55844,40.0598045272171,2.72601924783139,1380.24130526936,36568274,1375904846.35235,622993319049.892,622972679903.413,623019653793.425,3458366872950.77,3458344738340.34,3458395018581.63
"3558","Ukraine",2038,"Europe and central Asia",212711819.286023,212760942.751871,212749324.587598,212775791.749434,13.9712637192176,640441292155.188,3370610872556.38,0.55844,42.0893631556327,2.78053963278802,1401.40287773088,36308801,1414829160.93725,640697541779.496,640675998089.754,640725063908.575,3372680800155.41,3372656888725.92,3372711217801.2
"3559","Ukraine",2039,"Europe and central Asia",208532151.10075,208580578.938252,208569128.824027,208595232.044163,13.9712637192176,658625626828.037,3291558070822.33,0.55844,44.2278497979289,2.83615042544378,1422.88889501761,36049087,1454770619.2983,658905397409.801,658882925540.369,658934138990.576,3293757972865.45,3293732247081.72,3293790714818.18
"3560","Ukraine",2040,"Europe and central Asia",204590727.149817,204638340.630061,204627088.139541,204652756.811705,13.9712637192176,677326277409.221,3218998490527.71,0.55844,46.425607197851,2.89287343395266,1444.70433145009,35787568,1495686570.98012,677630975750.665,677607605822.051,677660895964.216,3221330734794.19,3221303155695.51,3221365855211.33
"3561","Ukraine",2041,"Europe and central Asia",200356015.989309,200402612.01271,200391606.013829,200416725.103933,13.9712637192176,696557903886.141,3152679606457.72,0.55844,48.7507869217577,2.95073090263171,1466.85423761413,35524658,1537610975.92049,696889037215.296,696864790286.395,696920105448.553,3155146775034.96,3155117309816.85,3155184319663.18
"3562","Ukraine",2042,"Europe and central Asia",196365447.292738,196411022.81958,196400265.429087,196424828.492308,13.9712637192176,716335582493.745,3092363567843.83,0.55844,51.1357431197645,3.00974552068434,1489.34374153003,35259854,1580539053.37615,716694839091.33,716669709750.945,716727061786.077,3094968465187.3,3094937085627.72,3095008473208.91
"3563","Ukraine",2043,"Europe and central Asia",192696999.127345,192741434.794415,192730955.442273,192754891.035803,13.9712637192176,736674817533.231,3037826522796.43,0.55844,53.5635991753258,3.06994043109803,1512.17804983987,34992857,1624472187.7364,737063644112.734,737037698257.38,737096930236.574,3040572189238.74,3040538867770.72,3040614698776.93
"3564","Ukraine",2044,"Europe and central Asia",188878414.63773,188921410.902752,188911282.410599,188934418.217367,13.9712637192176,757591553526.322,2988857978167.24,0.55844,56.1047657299151,3.13133923971999,1535.36244901285,34722601,1669372614.74586,758011230310.346,757984588843.084,758045413001.061,2991747644567.66,2991712364209.17,2991792679121.09
"3565","Ukraine",2045,"Europe and central Asia",185509441.74548,185550962.736088,185541194.014889,185563506.816405,13.9712637192176,779102187714.644,2945260193116.56,0.55844,58.6599728678801,3.19396602451439,1558.90230656923,34449470,1715267016.30746,779554247595.225,779526980678.72,779589230462.43,2948297242797.68,2948260004307.46,2948344801377.31
"3566","Ukraine",2046,"Europe and central Asia",182152609.098465,182192625.534695,182183222.628051,182204697.264338,13.9712637192176,801223582914.001,2906847604748.54,0.55844,61.2981610851853,3.25784534500468,1582.80307232297,34172098,1762093672.12259,801709809356.58,801681936247.502,801745564051.265,2910035604902.03,2909996418803.51,2910085673101.3
"3567","Ukraine",2047,"Europe and central Asia",178962107.924368,179000539.615426,178991521.712609,179012111.183555,13.9712637192176,823973080733.634,2873446284260.59,0.55844,63.9894912118265,3.32300225190477,1607.07027964346,33889015,1809774443.8854,824495055757.312,824466655525.263,824531471909.672,2876789003138.88,2876747882119.71,2876841563310.88
"3568","Ukraine",2048,"Europe and central Asia",176276045.124878,176313003.954778,176304343.457357,176324108.523392,13.9712637192176,847368515170.813,2844893422132.22,0.55844,66.6577659955333,3.38946229694287,1631.70954673653,33603319,1858471205.25469,847928123587.819,847899207795.224,847965178670.58,2848394779933.98,2848351747094.45,2848449799894.06
"3569","Ukraine",2049,"Europe and central Asia",173753536.949246,173789117.456224,173780790.994325,173799783.107858,13.9712637192176,871428226591.431,2821036840953.74,0.55844,69.3618363210816,3.45725154288173,1656.72657794519,33312095,1908023700.2021,872027534984.453,871998079794.906,872065251884.299,2824700967146.38,2824656046047.19,2824758413171.79
"3570","Ukraine",2050,"Europe and central Asia",171705366.481338,171739774.32034,171731732.128513,171750064.187394,13.9712637192176,896171076107.552,2801734534566.84,0.55844,72.0231912566998,3.52639657373935,1682.12716507025,33017105,1958524308.10421,896812329190.898,896782272697.18,896850782318.105,2805565760428.91,2805518970122.47,2805625603680.6
"3571","United Kingdom",2021,"Europe and central Asia",457954117.200796,457954117.200796,457954117.200796,457954117.200796,13.5583235812385,3.05e+12,13552735672561.1,0.58964,97.4258464262082,3.60282098527179,6159.79634,67167774,14906304643.3013,3.05e+12,3.05e+12,3.05e+12,13552735672561.1,13552735672561.1,13552735672561.1
"3572","United Kingdom",2022,"Europe and central Asia",459156516.939671,459218533.615514,459216359.081082,459220677.604484,13.5583235812385,3.175111e+12,13288627758160.9,0.58964,102.0866765846,3.67487740497723,6269.07859106882,67394305,15526364188.6434,3175562029448.37,3175553162894.82,3175570771437.48,13290648803178.4,13290648803178.4,13290648803178.4
"3573","United Kingdom",2023,"Europe and central Asia",460998082.66133,461104159.262988,461100935.997688,461107190.853801,13.5583235812385,3190351532800,13054688193696.3,0.58964,103.083474438736,3.74837495307676,6380.29964169195,67623566,16172686617.0594,3191194180203.4,3191180906258,3191206670242.85,13058774453192.1,13058773251036.1,13058775638459.3
"3574","United Kingdom",2024,"Europe and central Asia",462833390.243603,462970305.538728,462966730.471133,462973489.520392,13.5583235812385,3210642168548.61,12834511968207.5,0.58964,104.221265340191,3.82334245213829,6493.49388852279,67850038,16845027733.6823,3211837500376.75,3211822574218.87,3211850814161.97,12840700908773.4,12840697967000.8,12840703728217.2
"3575","United Kingdom",2025,"Europe and central Asia",464627305.481982,464785295.401604,464781775.380752,464788266.857075,13.5583235812385,3274309202750.93,12628095624044.7,0.58964,106.753728273362,3.89980930118107,6608.69633845304,68072841,17544178765.5346,3275851497178,3275836355926.21,3275864323026.27,12636421087906.9,12636416269486.1,12636425571504.6
"3576","United Kingdom",2026,"Europe and central Asia",466408809.577448,466580615.305243,466577362.037713,466583228.296346,13.5583235812385,3341432541407.32,12440632279601.7,0.58964,109.365797750315,3.97780548720467,6725.94261943907,68288370,18270206118.6134,3343315171174.41,3343300695169.56,3343326872276.36,12451129276066.5,12451122645666.8,12451135274454.3
"3577","United Kingdom",2027,"Europe and central Asia",468108574.925235,468288975.551719,468286021.68932,468291268.584328,13.5583235812385,3402346856637.18,12271642901834.4,0.58964,111.746338861215,4.05736159694878,6845.26899152039,68499229,19024791960.5107,3404565259310.45,3404551657049,3404575917623.28,12284347435176.1,12284339173592.8,12284354720117.8
"3578","United Kingdom",2028,"Europe and central Asia",469936275.675803,470122090.917633,470119339.595819,470124199.264936,13.5583235812385,3454232646200.9,12119361952921.6,0.58964,113.77157570325,4.13850882888774,6966.71235803353,68702356,19808126290.8258,3456786190601.83,3456773128869.37,3456796309515.54,12134311480663.7,12134301787921,12134319846446.9
