"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"63802","Norway",2034,"Europe and central Asia",40439959.5240499,40448376.6489368,40448064.1731004,40448654.6970778
"63825","Norway",2035,"Europe and central Asia",40633107.7074116,40641356.3061205,40641050.5226973,40641628.5478052
"63848","Norway",2036,"Europe and central Asia",40844939.3578805,40853035.9311083,40852736.2836269,40853302.8283602
"63871","Norway",2037,"Europe and central Asia",41050291.2981707,41058236.9181282,41057943.3992226,41058498.4736362
"63894","Norway",2038,"Europe and central Asia",41241724.3990777,41249522.4767674,41249235.0040789,41249778.7130459
"63917","Norway",2039,"Europe and central Asia",41432871.6905322,41440535.6895027,41440253.7622136,41440787.0272404
"63940","Norway",2040,"Europe and central Asia",41621510.7333494,41629047.241119,41628770.6241913,41629293.8815365
"63963","Norway",2041,"Europe and central Asia",41810679.1855819,41818103.821959,41817831.9440579,41818346.2542576
"63986","Norway",2042,"Europe and central Asia",42016218.5365408,42023539.894816,42023272.4829453,42023778.3416526
"64009","Norway",2043,"Europe and central Asia",42210311.2914528,42217534.0751927,42217270.943263,42217768.7046175
"64032","Norway",2044,"Europe and central Asia",42382875.0787606,42389995.7699255,42389737.0950354,42390226.3691738
"64055","Norway",2045,"Europe and central Asia",42550531.3932744,42557552.8361261,42557298.5367986,42557779.4882601
"64078","Norway",2046,"Europe and central Asia",42690777.0003158,42697697.7141557,42697447.8513871,42697920.3608355
"64101","Norway",2047,"Europe and central Asia",42824887.2650061,42831710.7900605,42831465.226132,42831929.5361042
"64124","Norway",2048,"Europe and central Asia",42935735.6725813,42942453.5272726,42942212.5951033,42942668.071856
"64147","Norway",2049,"Europe and central Asia",43029978.7894415,43036593.6312609,43036357.1912623,43036804.141869
"64170","Norway",2050,"Europe and central Asia",43114303.4773439,43120819.4238786,43120587.3283041,43121026.0441476
"64193","Pakistan",2021,"South Asia",538632197.287172,538632197.287172,538632197.287172,538632197.287172
"64216","Pakistan",2022,"South Asia",554643425.933635,554715044.064449,554689464.457841,554750215.599274
"64239","Pakistan",2023,"South Asia",572690542.010335,572806706.859922,572765564.323844,572862439.968807
"64262","Pakistan",2024,"South Asia",591244948.37221,591389170.11978,591338466.742517,591457006.056391
"64285","Pakistan",2025,"South Asia",610342005.466984,610504504.750365,610447654.335697,610579874.185845
"64308","Pakistan",2026,"South Asia",629806078.568082,629981287.273937,629920159.925709,630061838.037165
"64331","Pakistan",2027,"South Asia",649706072.016364,649891114.449414,649826623.240615,649975789.594873
"64354","Pakistan",2028,"South Asia",670129686.176021,670323231.649623,670255794.665997,670411605.421197
"64377","Pakistan",2029,"South Asia",690808940.955386,691010456.955468,690940244.464104,691102375.819817
"64400","Pakistan",2030,"South Asia",711804426.843653,712013887.694832,711940917.946608,712109362.453544
"64423","Pakistan",2031,"South Asia",733009227.420453,733226801.419245,733151031.581449,733325904.290448
"64446","Pakistan",2032,"South Asia",754399707.93488,754625780.844213,754547089.613847,754728680.445322
"64469","Pakistan",2033,"South Asia",776125397.723613,776360371.527485,776278626.137309,776467247.21865
"64492","Pakistan",2034,"South Asia",797892485.683065,798136708.603439,798051790.074433,798247722.094561
"64515","Pakistan",2035,"South Asia",819662396.065701,819916274.356556,819828044.010309,820031611.319594
"64538","Pakistan",2036,"South Asia",841381798.511255,841645641.407056,841553994.062574,841765443.208306
"64561","Pakistan",2037,"South Asia",862978155.208786,863252356.048082,863157157.260811,863376802.284903
"64584","Pakistan",2038,"South Asia",884618815.114384,884903741.738108,884804867.051081,885032996.474109
"64607","Pakistan",2039,"South Asia",905945039.114398,906240954.352718,906138315.892,906375133.049891
"64630","Pakistan",2040,"South Asia",927124743.913262,927432015.035936,927325488.270634,927571284.550392
"64653","Pakistan",2041,"South Asia",948093830.666629,948412709.698856,948302210.926782,948557180.770397
"64676","Pakistan",2042,"South Asia",968713205.94235,969028967.075702,968920434.016161,969171652.23717
"64699","Pakistan",2043,"South Asia",988892368.442027,989235226.348792,989116530.40122,989390450.080636
"64722","Pakistan",2044,"South Asia",1008945543.79401,1009300676.083,1009177786.63433,1009461410.54251
"64745","Pakistan",2045,"South Asia",1028611485.20381,1028979131.46239,1028851965.57086,1029140967.8927
"64768","Pakistan",2046,"South Asia",1047801150.01661,1048181386.40442,1048049918.48061,1048353414.48721
"64791","Pakistan",2047,"South Asia",1066635126.90025,1067028086.17591,1066892271.25982,1067205842.98461
"64814","Pakistan",2048,"South Asia",1085192903.32727,1085598771.39001,1085458548.8447,1085782337.62135
"64837","Pakistan",2049,"South Asia",1103573037.35612,1103991904.12313,1103847246.30315,1104181309.50344
"64860","Pakistan",2050,"South Asia",1121611304.66648,1122043262.73009,1121894140.51941,1122238546.79586
"64883","Panama",2021,"Latin America and Caribbean",22388656.303935,22388656.303935,22388656.303935,22388656.303935
"64906","Panama",2022,"Latin America and Caribbean",22797934.5301303,22802077.118601,22801411.3463262,22802832.0257685
"64929","Panama",2023,"Latin America and Caribbean",23225272.5299448,23231928.6334526,23230885.4714104,23233093.3747607
"64952","Panama",2024,"Latin America and Caribbean",23656707.1743651,23664939.0118115,23663676.3926306,23666330.1994135
"64975","Panama",2025,"Latin America and Caribbean",24084669.3917178,24093948.2263246,24092548.0052863,24095475.8706088
"64998","Panama",2026,"Latin America and Caribbean",24504710.9167459,24514741.8406554,24513246.0991707,24516364.0056972
"65021","Panama",2027,"Latin America and Caribbean",24914805.76118,24925426.3210539,24923854.1526891,24927126.3296046
"65044","Panama",2028,"Latin America and Caribbean",25319435.8536823,25330563.4054213,25328922.2899032,25332336.4865029
"65067","Panama",2029,"Latin America and Caribbean",25721003.5085503,25732601.2722952,25730892.83693,25734447.1855991
"65090","Panama",2030,"Latin America and Caribbean",26122501.3931456,26134559.4605088,26132783.338046,26136479.1116429
"65113","Panama",2031,"Latin America and Caribbean",26520033.7955936,26532554.1692326,26530709.501031,26534548.5572222
"65136","Panama",2032,"Latin America and Caribbean",26914518.4214464,26927506.4730722,26925592.5878733,26929576.2748504
"65159","Panama",2033,"Latin America and Caribbean",27308487.7713655,27321954.3306549,27319969.7724799,27324101.1022767
"65182","Panama",2034,"Latin America and Caribbean",27699826.1416601,27713784.6609821,27711727.5726453,27716010.417809
"65205","Panama",2035,"Latin America and Caribbean",28089555.9031741,28104020.1364967,28101888.5135472,28106327.0633211
"65228","Panama",2036,"Latin America and Caribbean",28474144.0884967,28489127.1416517,28486919.0556208,28491517.3482882
"65251","Panama",2037,"Latin America and Caribbean",28856138.6653872,28871650.8351459,28869364.7924759,28874125.9495835
"65274","Panama",2038,"Latin America and Caribbean",29235203.0247289,29251258.7013565,29248892.59178,29253821.0316516
"65297","Panama",2039,"Latin America and Caribbean",29606819.0347057,29623436.8173345,29620987.9114361,29626089.3345109
"65320","Panama",2040,"Latin America and Caribbean",29972579.6104657,29989778.867823,29987244.3102643,29992524.6433214
"65343","Panama",2041,"Latin America and Caribbean",30332860.2998955,30350659.1979073,30348036.3056221,30353501.1363594
"65366","Panama",2042,"Latin America and Caribbean",30690797.0755027,30709212.0673067,30706498.3698304,30712152.836949
"65389","Panama",2043,"Latin America and Caribbean",31044654.0107442,31063705.1504224,31060897.6678744,31066747.9498819
"65412","Panama",2044,"Latin America and Caribbean",31389026.9186404,31408734.2126377,31405829.9609877,31411882.2439906
"65435","Panama",2045,"Latin America and Caribbean",31722004.0120129,31741782.3373429,31739040.2268343,31744771.4524018
"65458","Panama",2046,"Latin America and Caribbean",32046071.7762037,32066481.5455798,32063648.3834522,32069570.2951836
"65481","Panama",2047,"Latin America and Caribbean",32368583.5656954,32389637.0030815,32386710.3093197,32392827.9820046
"65504","Panama",2048,"Latin America and Caribbean",32684389.7010303,32706098.290625,32703076.3409926,32709393.37987
"65527","Panama",2049,"Latin America and Caribbean",32982285.9224496,33004405.7583625,33001469.2333062,33007595.8318632
"65550","Panama",2050,"Latin America and Caribbean",33238569.7910367,33261303.550286,33258277.1920222,33264591.3768836
"65573","Papua New Guinea",2021,"East Asia and Pacific",21375368.0847973,21375368.0847973,21375368.0847973,21375368.0847973
"65596","Papua New Guinea",2022,"East Asia and Pacific",21897723.5134754,21904072.8001666,21901870.7813916,21907015.1424497
"65619","Papua New Guinea",2023,"East Asia and Pacific",22398190.4492365,22408479.7788176,22404926.8116154,22413192.3107055
"65642","Papua New Guinea",2024,"East Asia and Pacific",22901703.5056567,22914476.8017452,22910080.3319216,22920277.8431357
"65665","Papua New Guinea",2025,"East Asia and Pacific",23405465.3712307,23419862.9703772,23414913.5251135,23426373.4513716
"65688","Papua New Guinea",2026,"East Asia and Pacific",23909884.9768701,23925411.0258571,23920071.9064634,23932423.7870683
"65711","Papua New Guinea",2027,"East Asia and Pacific",24414681.6457817,24431069.6623843,24425427.2195617,24438477.8875806
