"","location","year","gdp"
"15171","Netherlands","2020","9.47e+11"
"17851","Netherlands","2021","1.01e+12"
"8139","Netherlands","2022","1053692600000"
"995","Netherlands","2023","1059508983152"
"10108","Netherlands","2024","1071693336458.25"
"11127","Netherlands","2025","1088068810639.33"
"1295","Netherlands","2026","1105532315050.09"
"13126","Netherlands","2027","1123640934370.61"
"14105","Netherlands","2028","1142012463647.57"
"1594","Netherlands","2029","1169046512325.39"
"16141","Netherlands","2030","1196720518806.8"
"1793","Netherlands","2031","1225049632357.66"
"1893","Netherlands","2032","1254049360861.6"
"1993","Netherlands","2033","1283735579309.37"
"2093","Netherlands","2034","1314124538489.07"
"2193","Netherlands","2035","1345232873882.15"
"2293","Netherlands","2036","1377077614769.98"
"2393","Netherlands","2037","1409676193555.99"
"2493","Netherlands","2038","1443046455308.5"
"2593","Netherlands","2039","1477206667529.44"
"2693","Netherlands","2040","1512175530154.32"
"2798","Netherlands","2041","1547972185788.91"
"2899","Netherlands","2042","1584616230188.27"
"2998","Netherlands","2043","1622127722983.84"
"3098","Netherlands","2044","1660527198664.44"
"3197","Netherlands","2045","1699835677817.25"
"3299","Netherlands","2046","1740074678634.83"
"3396","Netherlands","2047","1781266228694.63"
"3497","Netherlands","2048","1823432877017.26"
"3595","Netherlands","2049","1866597706410.25"
"3696","Netherlands","2050","1910784346104.03"
"12501","Norway","2019","3.48e+11"
"15181","Norway","2020","3.43e+11"
"17861","Norway","2021","3.56e+11"
"8140","Norway","2022","367666120000"
"996","Norway","2023","376059937519.6"
"10109","Norway","2024","381697075983.019"
"11128","Norway","2025","386395766988.37"
"1296","Norway","2026","392122152255.138"
"13127","Norway","2027","397423643753.627"
"14106","Norway","2028","402908090037.427"
"1595","Norway","2029","408603257119.476"
"16142","Norway","2030","414378926253.717"
"1794","Norway","2031","420236235348.89"
"1894","Norway","2032","426176338398.251"
"1994","Norway","2033","432200405706.923"
"2094","Norway","2034","438309624122.472"
"2194","Norway","2035","444505197268.734"
"2294","Norway","2036","450788345782.951"
"2394","Norway","2037","457160307556.258"
"2494","Norway","2038","463622337977.569"
"2594","Norway","2039","470175710180.91"
"2694","Norway","2040","476821715296.252"
"2799","Norway","2041","483561662703.884"
"28100","Norway","2042","490396880292.383"
"2999","Norway","2043","497328714720.233"
"3099","Norway","2044","504358531681.142"
"3198","Norway","2045","511487716173.105"
"32100","Norway","2046","518717672771.274"
"3397","Norway","2047","526049825904.684"
"3498","Norway","2048","533485620136.892"
"3596","Norway","2049","541026520450.579"
"3697","Norway","2050","548674012536.18"
"12511","Nepal","2019","1.13e+11"
"15191","Nepal","2020","1.1e+11"
"17871","Nepal","2021","1.16e+11"
"8141","Nepal","2022","122511080000"
"997","Nepal","2023","123456865537.6"
"10111","Nepal","2024","129609955715.994"
"11129","Nepal","2025","136376891503.926"
"1297","Nepal","2026","143296654978.835"
"13128","Nepal","2027","150596186583.457"
"14107","Nepal","2028","158297675565.335"
"1596","Nepal","2029","167560135670.804"
"16143","Nepal","2030","177364569414.856"
"1796","Nepal","2031","187742689260.657"
"1895","Nepal","2032","198728063260.369"
"1995","Nepal","2033","210356223631.092"
"2095","Nepal","2034","222664781683.898"
"2195","Nepal","2035","235693549477.705"
"2295","Nepal","2036","249484668591.47"
"2395","Nepal","2037","264082746431.223"
"2495","Nepal","2038","279535000512.821"
"2595","Nepal","2039","295891411187.112"
"2695","Nepal","2040","313204883301.492"
"27100","Nepal","2041","331531417320.754"
"28101","Nepal","2042","350930290460.718"
"29100","Nepal","2043","371464248420.521"
"30100","Nepal","2044","393199708333.722"
"3199","Nepal","2045","416206973594.67"
"32101","Nepal","2046","440560461254.996"
"3398","Nepal","2047","466338942725.732"
"3499","Nepal","2048","493625798563.618"
"3597","Nepal","2049","522509288165.705"
"3698","Nepal","2050","553082835244.572"
"12531","New Zealand","2019","2.15e+11"
"15211","New Zealand","2020","2.14e+11"
"17891","New Zealand","2021","2.25e+11"
"8142","New Zealand","2022","2.30967e+11"
"998","New Zealand","2023","233556140070"
"10112","New Zealand","2024","235992130610.93"
"11130","New Zealand","2025","240863008186.74"
"1298","New Zealand","2026","246270382720.532"
"13129","New Zealand","2027","252175946498.17"
"14108","New Zealand","2028","258228169214.126"
"1597","New Zealand","2029","266684503305.028"
"16144","New Zealand","2030","275417761429.72"
"1797","New Zealand","2031","284437012165.633"
"1896","New Zealand","2032","293751621063.689"
"1996","New Zealand","2033","303371260373.445"
"2096","New Zealand","2034","313305919086.719"
"2196","New Zealand","2035","323565913310.112"
"2296","New Zealand","2036","334161896977.212"
"2396","New Zealand","2037","345104872911.591"
"2496","New Zealand","2038","356406204252.088"
"2596","New Zealand","2039","368077626252.244"
"2696","New Zealand","2040","380131258466.141"
"27101","New Zealand","2041","392579617333.291"
"28102","New Zealand","2042","405435629175.655"
"29101","New Zealand","2043","418712643620.277"
"30101","New Zealand","2044","432424447461.483"
"31100","New Zealand","2045","446585278977.024"
"32102","New Zealand","2046","461209842713.046"
"3399","New Zealand","2047","476313324753.225"
"34100","New Zealand","2048","491911408487.93"
"3598","New Zealand","2049","508020290899.789"
"3699","New Zealand","2050","524656699382.566"
"12571","Pakistan","2019","1.15e+12"
"15251","Pakistan","2020","1.14e+12"
"17931","Pakistan","2021","1.21e+12"
"8143","Pakistan","2022","1283846300000"
"999","Pakistan","2023","1277748030075"
"10113","Pakistan","2024","1309691730826.88"
"11132","Pakistan","2025","1356840633136.65"
"1299","Pakistan","2026","1417898461627.8"
"13130","Pakistan","2027","1488793384709.19"
"14109","Pakistan","2028","1563233053944.65"
"1598","Pakistan","2029","1639279698029.83"
"16145","Pakistan","2030","1719025785433.47"
"1798","Pakistan","2031","1802651283082.86"
"1897","Pakistan","2032","1890344912761.67"
"1997","Pakistan","2033","1982304577007.68"
"2097","Pakistan","2034","2078737805729.22"
"2197","Pakistan","2035","2179862224548.15"
"2297","Pakistan","2036","2285906045926.31"
"2397","Pakistan","2037","2397108584183.84"
"2497","Pakistan","2038","2513720795571.62"
"2597","Pakistan","2039","2636005844616.59"
"2697","Pakistan","2040","2764239698018.15"
"27102","Pakistan","2041","2898711747435.77"
"28103","Pakistan","2042","3039725462573.46"
"29102","Pakistan","2043","3187599076034.78"
"30102","Pakistan","2044","3342666301494.08"
"31101","Pakistan","2045","3505277086804.56"
"32103","Pakistan","2046","3675798403742.88"
"33100","Pakistan","2047","3854615076172.45"
"34101","Pakistan","2048","4042130648494.42"
"3599","Pakistan","2049","4238768296346.21"
"36100","Pakistan","2050","4444971781602.86"
"12581","Panama","2019","1.39e+11"
"15261","Panama","2020","1.14e+11"
"17941","Panama","2021","1.32e+11"
"8144","Panama","2022","146267880000"
"9100","Panama","2023","155043952800"
"10114","Panama","2024","161245710912"
"11133","Panama","2025","167695539348.48"
"12100","Panama","2026","174403360922.419"
"13131","Panama","2027","181379495359.316"
"14110","Panama","2028","188634675173.689"
"1599","Panama","2029","196937655384.86"
"16146","Panama","2030","205606101172.938"
"1799","Panama","2031","214656098941.18"
"1898","Panama","2032","224104443155.067"
"1998","Panama","2033","233968667508.509"
"2098","Panama","2034","244267077461.867"
"2198","Panama","2035","255018784212.171"
"2298","Panama","2036","266243740158.583"
"2398","Panama","2037","277962775928.912"
"2498","Panama","2038","290197639035.893"
"2598","Panama","2039","302971034234.972"
"2698","Panama","2040","316306665658.488"
"27103","Panama","2041","330229280804.434"
"28104","Panama","2042","344764716461.445"
"29103","Panama","2043","359939946655.223"
"30103","Panama","2044","375783132705.383"
"31102","Panama","2045","392323675485.61"
"32104","Panama","2046","409592269984.111"
"33101","Panama","2047","427620962265.608"
"34102","Panama","2048","446443208940.584"
"35100","Panama","2049","466093939252.135"
"36101","Panama","2050","486609619895.653"
"12591","Peru","2019","4.18e+11"
"15271","Peru","2020","3.73e+11"
"17951","Peru","2021","4.23e+11"
"8145","Peru","2022","434349090000"
"9101","Peru","2023","439257234717"
"10115","Peru","2024","451310453237.634"
"11134","Peru","2025","465301077288.001"
"12101","Peru","2026","479260109606.641"
"13132","Peru","2027","493637912894.84"
"14112","Peru","2028","508447050281.685"
"15100","Peru","2029","524545554861.905"
"16147","Peru","2030","541153772006.247"
"17100","Peru","2031","558287840288.125"
"1899","Peru","2032","575964409262.181"
"1999","Peru","2033","594200655643.026"
"2099","Peru","2034","613014299996.237"
"2199","Peru","2035","632423623957.822"
"2299","Peru","2036","652447487998.893"
"2399","Peru","2037","673105349752.804"
"2499","Peru","2038","694417282922.566"
"2599","Peru","2039","716403996786.909"
"2699","Peru","2040","739086856323.949"
"27104","Peru","2041","762487902972.011"
"28105","Peru","2042","786629876047.785"
"29104","Peru","2043","811536234842.624"
"30104","Peru","2044","837231181418.458"
"31103","Peru","2045","863739684125.477"
"32105","Peru","2046","891087501864.43"
"33102","Peru","2047","919301209117.12"
"34103","Peru","2048","948408221769.42"
"35101","Peru","2049","978436823751.897"
"36102","Peru","2050","1009416194523.94"
"12601","Philippines","2019","9.64e+11"
"15281","Philippines","2020","8.72e+11"
"17961","Philippines","2021","9.22e+11"
"8146","Philippines","2022","991795400000"
"9102","Philippines","2023","1044568833234"
"10116","Philippines","2024","1105989480628.16"
"11135","Philippines","2025","1173421659262.06"
"12102","Philippines","2026","1246314612735.42"
"13133","Philippines","2027","1325168938283.19"
"14113","Philippines","2028","1410152022295.29"
"15102","Philippines","2029","1503994073257.56"
"16148","Philippines","2030","1604081075395"
"17102","Philippines","2031","1710828614415.52"
"18100","Philippines","2032","1824679932204.91"
"19100","Philippines","2033","1946107767275.55"
"20100","Philippines","2034","2075616317692.32"
"21100","Philippines","2035","2213743334626.25"
"22100","Philippines","2036","2361062355228.9"
"23100","Philippines","2037","2518185084098.83"
"24100","Philippines","2038","2685763933228.72"
"25100","Philippines","2039","2864494730979.47"
"26100","Philippines","2040","3055119611329.74"
"27105","Philippines","2041","3258430095397.68"
"28106","Philippines","2042","3475270378030.18"
"29105","Philippines","2043","3706540833106.32"
"30105","Philippines","2044","3953201752109.89"
"31104","Philippines","2045","4216277331494.44"
"32106","Philippines","2046","4496859925397.43"
"33103","Philippines","2047","4796114581361.73"
"34104","Philippines","2048","5115283877897.89"
"35102","Philippines","2049","5455693083974.01"
"36103","Philippines","2050","5818755661856.54"
"12621","Papua New Guinea","2019","37673104197"
"15301","Papua New Guinea","2020","36479853386"
"17981","Papua New Guinea","2021","36195190585"
"8147","Papua New Guinea","2022","37768957471.6358"
"9103","Papua New Guinea","2023","38920155295.3713"
"10117","Papua New Guinea","2024","40881341920.7051"
"11136","Papua New Guinea","2025","42149481147.0854"
"12103","Papua New Guinea","2026","43464544958.8745"
"13134","Papua New Guinea","2027","44788040352.8722"
"14114","Papua New Guinea","2028","46183187809.8642"
"15103","Papua New Guinea","2029","47699387191.2802"
"16149","Papua New Guinea","2030","49265363573.2287"
"17103","Papua New Guinea","2031","50882751140.3773"
"18101","Papua New Guinea","2032","52553237727.8645"
"19101","Papua New Guinea","2033","54278566582.6513"
"20101","Papua New Guinea","2034","56060538182.6971"
"21101","Papua New Guinea","2035","57901012115.8606"
"22101","Papua New Guinea","2036","59801909020.4843"
"23101","Papua New Guinea","2037","61765212589.6889"
"24101","Papua New Guinea","2038","63792971641.469"
"25101","Papua New Guinea","2039","65887302256.7502"
"26101","Papua New Guinea","2040","68050389987.639"
"27106","Papua New Guinea","2041","70284492138.1695"
"28107","Papua New Guinea","2042","72591940119.9276"
"29106","Papua New Guinea","2043","74975141885.0104"
"30106","Papua New Guinea","2044","77436584438.86"
"31105","Papua New Guinea","2045","79978836435.5939"
"32107","Papua New Guinea","2046","82604550858.5406"
"33104","Papua New Guinea","2047","85316467788.7771"
"34105","Papua New Guinea","2048","88117417264.5582"
"35103","Papua New Guinea","2049","91010322234.6209"
"36104","Papua New Guinea","2050","93998201608.4463"
"12631","Poland","2019","1.26e+12"
"15311","Poland","2020","1.23e+12"
"17991","Poland","2021","1.32e+12"
"8148","Poland","2022","1387768800000"
"9104","Poland","2023","1395595816032"
"10118","Poland","2024","1427387488721.21"
"11137","Poland","2025","1475990032712.17"
"12104","Poland","2026","1523738310270.41"
"13135","Poland","2027","1571537981063.59"
"14115","Poland","2028","1620664258351.64"
"15104","Poland","2029","1696244161947.67"
"16150","Poland","2030","1775348744883.14"
"17104","Poland","2031","1858142381070.36"
"18102","Poland","2032","1944797110021.96"
"19102","Poland","2033","2035492994337.2"
"20102","Poland","2034","2130418493859.77"
"21102","Poland","2035","2229770857284.44"
"22102","Poland","2036","2333756532026.35"
"23102","Poland","2037","2442591593204.64"
"24102","Poland","2038","2556502192631.72"
"25102","Poland","2039","2675725028741.32"
"26102","Poland","2040","2800507838431.62"
"27107","Poland","2041","2931109911845.56"
"28108","Poland","2042","3067802631158.06"
"29107","Poland","2043","3210870034489.58"
"30107","Poland","2044","3360609406117.94"
"31106","Poland","2045","3517331894214.67"
"32108","Poland","2046","3681363157389.67"
"33105","Poland","2047","3853044041387.5"
"34106","Poland","2048","4032731287341.53"
"35104","Poland","2049","4220798273057.61"
"36105","Poland","2050","4417635788867.61"
"12671","Portugal","2019","3.59e+11"
"15351","Portugal","2020","3.3e+11"
"1803","Portugal","2021","3.49e+11"
"8149","Portugal","2022","372337630000"
"9105","Portugal","2023","380834374716.6"
"10119","Portugal","2024","386584973774.821"
"11138","Portugal","2025","394896550710.98"
"12105","Portugal","2026","402794481725.2"
"13136","Portugal","2027","410568415222.496"
"14116","Portugal","2028","418369215111.723"
"15105","Portugal","2029","429901900002.547"
"16151","Portugal","2030","441752492655.192"
"17105","Portugal","2031","453929756453.553"
"18103","Portugal","2032","466442696351.269"
"19103","Portugal","2033","479300565530.79"
"20103","Portugal","2034","492512872246.006"
"21103","Portugal","2035","506089386853.495"
"22103","Portugal","2036","520040149037.594"
"23103","Portugal","2037","534375475234.638"
"24103","Portugal","2038","549105966261.851"
"25103","Portugal","2039","564242515156.536"
"26103","Portugal","2040","579796315231.354"
"27108","Portugal","2041","595778868351.661"
"28109","Portugal","2042","612201993441.008"
"29108","Portugal","2043","629077835221.107"
"30108","Portugal","2044","646418873192.721"
"31107","Portugal","2045","664237930864.119"
