"","location","region","gdp_dif","gdp_dif_lower","gdp_dif_upper","gdp_dif002","gdp_dif002_lower","gdp_dif002_upper","gdp_dif003","gdp_dif003_lower","gdp_dif003_upper","gdp_dif005","gdp_dif005_lower","gdp_dif005_upper","gdp_dif_prop","gdp_dif_prop_lower","gdp_dif_prop_upper","gdp_dif_prop002","gdp_dif_prop002_lower","gdp_dif_prop002_upper","gdp_dif_prop003","gdp_dif_prop003_lower","gdp_dif_prop003_upper","gdp_dif_prop005","gdp_dif_prop005_lower","gdp_dif_prop005_upper","gdp_dif_perc","gdp_dif_perc_lower","gdp_dif_perc_upper","gdp_dif_perc002","gdp_dif_perc002_lower","gdp_dif_perc002_upper","gdp_dif_perc003","gdp_dif_perc003_lower","gdp_dif_perc003_upper","gdp_dif_perc005","gdp_dif_perc005_lower","gdp_dif_perc005_upper","inc","dea","pop","gdp_pc","le","gdp_sq","gdp_sq002","gdp_sq003","gdp_sq005","pop_m","ni"
"131","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00211528673857534,0.00204847433921967,0.00218209913793101,0.00196716327558153,0.00190331903471235,0.00203100751645071,0.00189252226840733,0.00183021304458214,0.00195483149223251,0.00174507352584175,0.00168588167333167,0.00180426537835184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0084056819899586,0.00154097826557771,1942,NA,NA,NA,NA,NA,NA,1989.8,1
"132","North Macedonia",NA,2684760393.10024,2577935934.72314,2791584851.47733,1771948412.35125,1698750087.34264,1845146737.35986,1454681010.95488,1393388897.46219,1515973124.44758,1001112217.24302,957161864.632727,1045062569.85331,0.00167915930755201,0.00161234690819634,0.00174597170690768,0.00154550942569519,0.00148166518482601,0.00160935366656437,0.00147882067595269,0.00141651145212751,0.00154112989977788,0.0013482869462854,0.00128909509377531,0.00140747879879549,1321.90603123941,1269.30845263408,1374.50360984474,872.461207097656,836.420259997057,908.502154198255,716.247009175431,686.068370254197,746.425648096664,492.921558781201,471.28155085351,514.561566708893,0.0054952128249378,0.000453047964122522,2114024,15470.0695933443,74.39512195,1598871757447.64,1146514141480.7,983676408241.82,742506793528.732,2030976.73333333,1
"133","Northern Mariana Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00147163986798354,0.00140482746862787,0.00153845226733921,0.00136043267967205,0.00129658843880288,0.00142427692054123,0.00130467006672038,0.00124236084289519,0.00136697929054556,0.0011950002506723,0.00113580839816221,0.00125419210318238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0050496488718253,0.000567040297257826,49630,NA,NA,NA,NA,NA,NA,50956.9333333333,1
"134","Norway","Europe and central Asia",21847584234.78,21775378330.2164,21912625237.0081,14575253459.2099,14522723480.4576,14622670439.0815,12030269366.8154,11984922427.3947,12071249457.3592,8368370028.18402,8333805585.0361,8399682721.0635,0.00161614420924671,0.0016108028793642,0.00162095552559111,0.00147491836852006,0.00146960268527814,0.00147971665040161,0.00140537920586611,0.00140008176457295,0.00141016651073425,0.00127114791952701,0.00126589761154002,0.0012759042895578,3686.00072273511,3673.81855130842,3696.97407240361,2459.0542463349,2450.1916857165,2467.05417072921,2029.6789386072,2022.0282597183,2036.59286747635,1411.86401391219,1406.03249674969,1417.14691417907,0.0026276995946741,0.000114121485081636,5367955,63897.7040604849,83.2097561,13518338344919.9,9882074676332.64,8560158935467.8,6583317251778.09,5905396.4,0
"135","Oman",NA,7621254882.61474,7202960009.13086,8039549756.09861,5116158210.01876,4824555635.21058,5407760784.82693,4234776578.59254,3988539628.59086,4481013528.59422,2959954691.08364,2780515116.29841,3139394265.86887,0.00121730950362278,0.00115049710426711,0.00128412190297845,0.00112014524323094,0.00105630100236176,0.00118398948410011,0.00107159238970175,0.00100928316587657,0.00113390161352694,0.000976402233012788,0.0009172103805027,0.00103559408552288,1413.48009409533,1335.900812699,1491.05937549167,948.871006085926,894.788779310054,1002.9532328618,785.405092596519,739.736625576464,831.073559616574,548.96957255882,515.689716293885,582.249428823755,0.0036906897840354,0.000160103121523307,4589136,32685.8912004351,74.757,6260737191267.67,4567406093929.18,3951853913194.71,3031491111967.66,5391837.43333333,1
"136","Pakistan","South Asia",36291352772.782,30224512473.7405,44236617671.6804,23989242803.8514,19941755078.7168,29293004945.0408,19709932460.7368,16366725981.1501,24092288583.8565,13588294110.334,11255614455.1898,16648358181.838,0.000496954591299582,0.000413878488841612,0.000605752846777131,0.000470919042317809,0.000391465136294253,0.00057503414960287,0.000457232223481707,0.000379676314283896,0.000558894389917552,0.000429047408101989,0.000355393559293203,0.000525668260421217,121.606456143263,101.277455089687,148.229754357683,80.3840744433349,66.8215974086922,98.1561239520699,66.0447972931687,54.842252855568,80.7293641933587,45.5321768283431,37.7157444138335,55.7859568303388,0.0027123602360724,0.000201357014576891,225112860,5064.12650081386,66.269,73027502729931,50941330989248.4,43107050309470.1,31670845351206.3,298042722.066667,0
"137","Palau",NA,24806699.262125,24187614.6325922,25425783.8916578,17019921.3283979,16579150.1039011,17460692.5528947,14234816.4791467,13858934.1586437,14610698.7996497,10145164.24487,9866279.93655012,10424048.5531898,0.00267717048483006,0.00261035808547439,0.00274398288418573,0.00246527880331854,0.00240143456244936,0.00252912304418772,0.00235967566903038,0.0022973664452052,0.00242198489285557,0.00215326229464395,0.00209407044213386,0.00221245414715403,1411.62909572728,1376.39998819743,1446.85820325712,968.521281299138,943.439125931172,993.603436667104,810.034454885406,788.64481273331,831.424097037501,577.312155787536,561.442200667504,593.182110907568,0.0094308345436249,0.00111043479256972,17947,16427.3994595197,NA,9266014025.8866,6903852540.12128,6032530938.87939,4711532018.23353,17573.1,1
"138","Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00118939648539084,0.00112258408603517,0.00125620888474651,0.00109584324520924,0.00103199900434006,0.00115968748607842,0.00104903199104485,0.000986722767219669,0.00111134121487004,0.000957136150817146,0.000897944298307058,0.00101632800332723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0036665225367989,0.000199486684053994,4961985,NA,NA,NA,NA,NA,NA,6919045.53333333,1
"139","Panama","Latin America and Caribbean",17956977872.025,17620042628.5959,18322867591.1531,11713716995.8438,11490667369.7105,11955960061.7962,9553605865.1985,9370165674.55258,9752847339.04453,6480836379.64084,6354055452.64107,6618569396.46071,0.00214429290014479,0.00210405852131766,0.002187984813815,0.00199545530083159,0.00195745834743292,0.00203672189539042,0.00191866175198503,0.00188182124563221,0.00195867564837886,0.00176349228946297,0.00172899408982975,0.0018009706485725,3506.70993222572,3440.91188017764,3578.1623292443,2287.50116112798,2243.9431445778,2334.80734880846,1865.66608339221,1829.84315466267,1904.57474943983,1265.60345864332,1240.84517586905,1292.500509,0.0035668101494521,0.000293577131210535,4265541,26725.8010179717,76.657,8374312049819.53,5870197639086.29,4979306985879.31,3675001256520.63,5084775.03333333,0
"140","Papua New Guinea",NA,2480586590.80085,2358012329.34515,2603160852.25656,1629552676.21334,1546185162.34287,1712920190.08382,1334732930.74934,1265182308.34567,1404283553.15301,914580342.640081,865062602.939956,964098082.340206,0.0013521104673415,0.00128529806798583,0.00141892286669717,0.00124793878021622,0.00118409453934704,0.0013117830210854,0.00119576461079257,0.00113345538696739,0.00125807383461776,0.00109325880135115,0.00103406694884107,0.00115245065386124,199.218370921141,189.374310336994,209.062431505289,130.870992647187,124.175664871646,137.566320422727,107.193726300374,101.608046790861,112.779405809888,73.4508549763759,69.4740361580612,77.4276737946907,0.0044372751712637,0.000393479034028283,9648818,3780.75878164559,65.787,1834603496323.9,1305795365964.19,1116217120579.16,836563439059.219,12451595.6,1
"141","Paraguay","Latin America and Caribbean",5518761782.88336,5177243645.97462,5953475101.59949,3649372743.84262,3418939395.71411,3942723953.0468,2998132887.37606,2806691839.59834,3241861814.31664,2065340934.28274,1930200094.58256,2237417923.84562,0.00125605023448614,0.00117832194092653,0.00135498941457562,0.00116257404923678,0.00108916531589625,0.00125602641134707,0.00111526851609473,0.00104405480366268,0.00120593267571985,0.00102148617558133,0.000954647574157819,0.00110659283427213,709.927839053526,665.995297213219,765.848913219313,469.451555958161,439.808847082752,507.187953763912,385.676730699209,361.049951232752,417.029769156934,265.683333339689,248.298954728931,287.819140275604,0.0033071052763913,0.000439278253162195,6573039,13409.8225645702,73.182,4393742886518.5,3139045419290.41,2688261027823.55,2021898077188.71,7715446.06666667,0
"142","Peru","Latin America and Caribbean",11814029543.2068,10701844698.3708,13249428441.884,7783615830.5405,7040519678.69818,8745484905.32673,6382653661.26334,5768438003.11848,7178895135.12591,4380363311.18348,3951273805.19654,4938302801.15283,0.000590173599681417,0.0005346140523663,0.000661879407755866,0.000544975444648345,0.00049294703464155,0.00061232139775517,0.00052212038695727,0.000471875687162242,0.000587255349389535,0.000476860454931808,0.000430148389631427,0.000537599544388596,308.516801045675,279.472713315457,346.001443760066,203.264791900545,183.859249803559,228.38346702257,166.679445193001,150.639545401826,187.472847772329,114.39074798668,103.185314542891,128.961026992067,0.0019153062907806,0.000169451988675477,33090281,11272.1919768527,73.665,20017888888259.6,14282507417491.1,12224486575709.4,9185838888254.81,38077789.2333333,0
"143","Philippines","East Asia and Pacific",57677075605.3474,54643618067.5229,60815919959.2778,37500110205.1495,35528458108.8775,39540318275.28,30539598053.607,28933550634.5533,32201521411.0132,20665000538.7444,19576804240.4397,21791114331.5284,0.00072208705497591,0.000684109740819589,0.000761383757379234,0.000689110131133823,0.000652878626021454,0.000726601435640839,0.000671385220742008,0.000636077732442038,0.000707921090605451,0.000634014736111577,0.000600628214412064,0.000668564589513465,419.282067691037,397.230423508957,442.099818713667,272.60611916321,258.273243249931,287.437361024664,222.006849064004,210.331727265556,234.088159607645,150.223707838575,142.313091892495,158.409964068427,0.0022368365296216,0.000265466401571033,111287623,7835.55238662973,72.119,79875515296797,54418167011198.8,45487444629560,32593880491616.3,136656949.266667,0
"144","Poland","Europe and central Asia",81037315973.4001,79707855382.1501,82244508185.2883,53490477503.6681,52608143599.9384,54294236021.2166,43902165929.0708,43175509097.6258,44565232618.3164,30180949161.4855,29677188724.6752,30642245629.6727,0.00108781817038278,0.00106997193040558,0.00110402312000953,0.00102503294167544,0.00100812486085268,0.00104043528983326,0.000991981431416638,0.000975562421817657,0.00100696360438244,0.000923931085442786,0.00090850943900301,0.000938052780035049,2134.15923536842,2099.14720955298,2165.95126076955,1408.69913073369,1385.46241531802,1429.86652309642,1156.18603287598,1137.04915291958,1173.64823385736,794.830759280223,781.56397007678,806.979238113699,0.003936651137429,0.000260648258100565,38477966,31966.3466618792,76.5,74495277041460.9,52184154605057.6,44257044072261.1,32665801202068.6,37766693.4,0
"145","Portugal","Europe and central Asia",18123816505.9819,17841872874.9321,18406200041.5429,11933768068.187,11732137666.7206,12136342344.4613,9782776967.82546,9610194630.92058,9956447668.6911,6709557923.95567,6580186707.14299,6840175967.14657,0.00114081403648229,0.00112306693273666,0.00115858883026997,0.00104611244579058,0.00102843755289686,0.00106387007861843,0.000998707266515291,0.000981088625662498,0.00101643701661649,0.000905788269097609,0.000888323194367511,0.000923421665007701,1828.81261756066,1800.36264568335,1857.30697870446,1204.19590492651,1183.85006760445,1224.63698544183,987.14671645655,969.732020429608,1004.67123558523,677.038646111556,663.984237092456,690.21886813542,0.0046604855243139,0.000368914601996468,10298399,32043.8157426217,80.97560976,15886740455847.5,11407729748562.8,9795439860931.14,7407424177219.76,9869272.46666667,0
"146","Puerto Rico",NA,5628794226.56671,5435970100.0615,5821618353.07193,3960561139.95349,3820314656.46594,4100807623.44104,3354227277.44779,3233359423.68856,3475095131.20703,2449879648.39457,2358342958.01081,2541416338.77833,0.0019503433235887,0.00188353092423303,0.00201715572294437,0.00180296156529833,0.00173911732442915,0.00186680580616751,0.00172915536836909,0.00166684614454391,0.00179146459219428,0.00158420535205367,0.00152501349954359,0.00164339720456376,1819.39631627249,1757.06973417855,1881.72289836644,1280.17299236014,1234.84109263939,1325.50489208088,1084.18757319746,1045.11943195197,1123.25571444295,791.875102941677,762.287679670463,821.462526212891,0.0070191988473613,0.00093736877485469,3280218,32314.9254104453,78.041,2886053013584.06,2196697487169.2,1939806762773.11,1546440709355.44,3093770.26666667,1
"147","Qatar","Middle East and north Africa",12387999150.6459,12104674590.468,12757038739.4419,8170172933.302,7972803718.83888,8427221828.06817,6702335414.34375,6535750587.85714,6919282535.91987,4602100027.74098,4480827986.19841,4760029789.84777,0.00122163284718088,0.00119369301727636,0.00125802539759204,0.00110047022022319,0.00107388584499899,0.00113509306800631,0.00104168751514646,0.00101579663931942,0.0010754057781133,0.000929753885705535,0.000905253516054292,0.000961660147868944,4181.96870229191,4086.32335804818,4306.54991928135,2758.10541184934,2691.47706713899,2844.88055768189,2262.58951055763,2206.35342899418,2335.82700932162,1553.58731033058,1512.64802094037,1606.90159573369,0.0072354993258299,0.000125419930584189,2828630,86967.8961193228,79.099,10140525591820.2,7424256270783.04,6434113221949.71,4949804564945.4,2983002.13333333,0
"148","Republic of Korea","East Asia and Pacific",360890988437.241,354795455337.259,368633127975.202,236584576827.61,232260735788.198,242079083759.14,193488015433.554,189802980772.152,198171991156.93,132051728104.867,129313836431.156,135533761994.265,0.00356637556179198,0.0035061386454367,0.00364288447481232,0.0032572035947253,0.00319767464839481,0.00333284980957414,0.00310291235423768,0.00304381649989736,0.00317802794269646,0.00280133983454969,0.00274325831514573,0.00287520755577993,7141.7504847194,7021.12465069698,7294.96137268707,4681.82379269785,4596.25835928875,4790.55578878196,3828.97653940806,3756.05258474452,3921.66875662769,2613.20044948967,2559.01971399249,2682.10717759918,0.0064691178366391,0.00019287643710546,51858128,42423.436495818,83.42682927,101192648442192,72634261245055.1,62356906462184,47138774980542.2,49928842.1,0
"149","Republic of Moldova","Europe and central Asia",2338684946.99003,2268403829.937,2416000343.17723,1548176371.89582,1500930069.94438,1600171453.47036,1272522716.40091,1233341424.64349,1315651054.00702,877347986.357291,849783459.345637,907702243.075273,0.00124321800596281,0.00120585737288055,0.00128431798088752,0.00116978463449321,0.00113408586072124,0.00120907153267823,0.00113140720644859,0.00109657089643151,0.00116975285744624,0.00105289608453585,0.00101981618577965,0.00108932390855133,751.309530625298,728.731511669434,776.147332781709,497.356287682637,482.178271939814,514.059863075666,408.801726799361,396.214619691392,422.656834185758,281.850663413859,272.995476708319,291.602059127343,0.003091417250059,0.000151739575262954,3095024,10088.2547628064,70.166,1881154339603.4,1323471283726.12,1124725659469.04,833271202394.162,3131102.36666667,0
"150","Romania","Europe and central Asia",32568784337.2029,31808297442.1357,33345386840.3915,21366028329.3024,20859201838.0236,21883636433.238,17478470545.0506,17060114586.5738,17905753270.8655,11932141474.4712,11640707760.0048,12229847810.9206,0.000876503724477537,0.000856037206936035,0.0008974039514997,0.000827317823254853,0.000807692903589385,0.000847360219681885,0.000801242417064047,0.000782064277964341,0.000820829774156833,0.000747158786906284,0.000728909987138851,0.000765800361486316,1743.46702548005,1702.75676097857,1785.03998817329,1143.76285807696,1116.63150229667,1171.47137344522,935.654728024682,913.259362850299,958.52795950003,638.749515140489,623.148531510745,654.686283780732,0.0026278761088571,0.00014206835363955,19489730,28733.0814741918,74.25365854,37157610889350.6,25825659412538.3,21814210247500.5,15970020942774.3,18647357.1333333,0
"151","Russian Federation","Europe and central Asia",127605989685.226,126455964273.808,128526377618.808,85539229538.8675,84740341261.1042,86178680187.2943,70778164320.0017,70104303180.0069,71317649565.6132,49483823086.9025,48993076583.2374,49876986709.9984,0.000848873484340307,0.000841223168861555,0.000854996182138833,0.000780767568938323,0.00077347563912033,0.000786604216414805,0.000746821102873182,0.000739710806575033,0.000752513521855537,0.000680552158292198,0.000673802910327724,0.000685959346653331,916.525423047494,908.265406967408,923.136076217262,614.382434035102,608.644447765407,618.975265276904,508.361614967555,503.521631609936,512.236448305564,355.41577633312,351.891007252999,358.239659889634,0.0027951645965918,0.00026308248889839,145761663,26687.4013367973,71.33878049,150323919923584,109557867080958,94772582145446.6,72711286686797.1,139303997.666667,0
"152","Rwanda","Sub-Saharan Africa",677617817.449986,487814910.060333,1003521784.63961,445834769.997073,318987017.014264,663659124.94789,365369508.872172,260548318.189787,545379596.652772,250497318.549583,177368382.671683,376099844.623257,0.000237058829382082,0.000170657896761346,0.000351073560050895,0.000229953208666679,0.0001645275178648,0.000342302923667639,0.000225985354683917,0.000161152210758278,0.000337323719123118,0.000217306288921607,0.000153866976435445,0.000326266412639845,37.5615052061442,27.0404080471487,55.6269150065581,24.7133776637465,17.6819915175238,36.7877511997021,20.2530517295339,14.4426352998903,30.2313162839905,13.88549133822,9.83183035859225,20.8478524443303,0.0009383899690835,0.000165331892830459,12987331,2091.77579750605,66.774,2858437372766.35,1938806475378.73,1616784014093.35,1152738467868.04,18059046.4,0
"153","Saint Kitts and Nevis",NA,124310695.577362,120221151.20674,128400239.947983,82064555.8406416,79255826.7762608,84873284.9050224,67375071.2454307,65020564.3236675,69729578.1671939,46367297.7332046,44675396.502439,48059198.9639701,0.00203090982378417,0.0019640974244285,0.00209772222313984,0.00186538080028991,0.00180153655942073,0.00192922504115908,0.00178300108428882,0.00172069186046363,0.001845310308114,0.00162217876481675,0.00156298691230666,0.00168137061732684,2595.0033729503,2509.63355512165,2680.37319077895,1713.10922376429,1654.47660682076,1771.74184070783,1406.46415276353,1357.31348736638,1455.61481816069,967.92390593114,932.605228160545,1003.24258370173,0.0066225194002736,0.000510030880937959,47681,26656.5081688723,71.627,61209362484.512,43993460117.0376,37787453882.7353,28583346508.3255,47903.8666666667,1
"154","Saint Lucia",NA,242909472.160735,235502542.454286,250316401.867185,161378633.780583,156267132.51906,166490135.042107,132925101.623868,128629801.012682,137220402.235053,92084895.4200925,88983415.2998549,95186375.5403301,0.00219110553285619,0.00212429313350052,0.00225791793221186,0.00201566933843538,0.0019518250975662,0.00207951357930456,0.00192826082707676,0.00186595160325158,0.00199057005090194,0.00175744332924996,0.00169825147673987,0.00181663518176005,1335.00827222593,1294.3004630905,1375.71608136135,886.922231320139,858.829887259091,915.014575381188,730.544217464318,706.937637627717,754.15079730092,506.090174415003,489.044722955944,523.135625874062,0.0074143689465743,0.000723229628168683,178922,11671.683934899,73.416,110861603203.609,80062057155.5897,68935228967.6401,52397078123.3626,181953.533333333,1
"155","Saint Vincent and the Grenadines",NA,138742566.7427,134104779.048132,143380354.437267,92110994.1204956,88922552.1166272,95299436.124364,75842429.4335473,73168400.641356,78516458.2257386,52501605.4142097,50578562.6295182,54424648.1989011,0.00199873827508354,0.00193192587572786,0.00206555067443921,0.00184439813808549,0.00178055389721631,0.00190824237895467,0.0017672520673003,0.00170494284347511,0.00182956129112548,0.0016160156752411,0.00155682382273101,0.00167520752775119,1336.39497966356,1291.72292019921,1381.0670391279,887.230739667187,856.519055524711,917.942423809663,730.528808281638,704.772050732331,756.285565830946,505.705520281637,487.182403811507,524.228636751768,0.0070189719480583,0.000840756930992989,104712,13680.4409045764,72.126,69415074736.0362,49940949417.8453,42915456621.5369,32488302074.407,103818.533333333,1
"156","Samoa",NA,96843153.7274079,93037190.31286,100649117.141956,63634264.203888,61042640.1103906,66225888.2973855,52132084.9431396,49968606.2456119,54295563.6406674,35742465.4135547,34200057.2795998,37284873.5475096,0.00170004878054425,0.00163323638118858,0.00176686117989992,0.00156761981861474,0.00150377557774556,0.00163146405948392,0.00150142904245255,0.00143911981862736,0.00156373826627773,0.00137166207473323,0.00131247022222314,0.00143085392724332,363.151204305053,348.8792589549,377.423149655206,238.621511085381,228.903204995218,248.339817175543,195.48960046596,187.376792649859,203.60240828206,134.030324913826,128.246463589439,139.814186238213,0.0057502003034177,0.000582883366957432,213059,6115.68151544877,72.768,56964926439.584,40592918926.0441,34721644159.7421,26057777693.1728,266674.466666667,1
"157","San Marino",NA,77298077.5649675,71898217.9209281,82697937.209007,52084615.9054331,48318301.9397892,55850929.8710771,43199798.8672854,40018064.9952818,46381532.739289,30326048.7013534,28004724.6839341,32647372.7187727,0.000956408197275459,0.000889595797919788,0.00102322059663113,0.000882906415603781,0.000819062174734602,0.00094675065647296,0.000845999711198208,0.000783690487373024,0.000908308935023393,0.000773289290281776,0.000714097437771689,0.000832481142791863,2328.88901191893,2166.19837086983,2491.57965296803,1569.24070421068,1455.76663750245,1682.7147709189,1301.55289844783,1205.69145807589,1397.41433881977,913.683804569919,843.745377023288,983.622232116551,0.0028555674700245,0.000118527859769161,34192,56059.2486839027,NA,80821220254.2474,58992227245.0753,51063609473.4602,39216951640.8316,33190.9666666667,1
"158","Sao Tome and Principe",NA,26687148.0735006,24067666.0020741,29306630.1449271,17523001.1800183,15753911.0603794,19292091.2996572,14348960.7869036,12878143.2047846,15819778.3690225,9826243.67237367,8785909.11550723,10866578.2292401,0.000680681274439737,0.000613868875084067,0.000747493673795408,0.000632383107942704,0.000568538867073525,0.000696227348811883,0.000607874572754229,0.000545565348929045,0.000670183796579414,0.000559083193328925,0.000499891340818838,0.000618275045839012,91.6079901190812,82.6161905061946,100.599789731968,60.1505606569373,54.0778701711161,66.2232511427584,49.2551491214221,44.2063277876988,54.3039704551455,33.7301846854262,30.1590665748105,37.3013027960419,0.0019848563852278,8.25701314947954e-05,216222,3546.60019748222,67.785,39206525984.5242,27709470667.2746,23605134068.8419,17575637739.8249,291319,1
"159","Saudi Arabia","Middle East and north Africa",149602666368.081,141847560364.071,159341090698.081,99379151971.9143,94082496993.6423,106035071193.538,81831636863.4674,77406133704.2911,87394847527.6348,56626079082.8597,53469594341.7819,60596952793.5995,0.00206603067741886,0.00195893173794209,0.00220051947968392,0.00188449885942811,0.00178405988337246,0.00201071318036677,0.00179507258859712,0.00169799400485765,0.00191710811606065,0.00162228513880055,0.00153185475108453,0.00173604702225289,3498.98849502524,3317.6078596095,3726.75605771364,2324.33363546843,2200.45258922095,2480.00589282633,1913.92281211003,1810.4167382239,2044.03820765672,1324.40152331128,1250.57594211087,1417.27447649041,0.0055160012285203,0.000130180441984779,36229972,44438.3451359002,76.239,72410670375419,52735055516071.3,45586812134110.1,34905133338475,42479386.4666667,0
"160","Senegal","Sub-Saharan Africa",3145574404.57796,2677481271.85153,3818154323.05853,2039923648.19566,1733512411.24121,2480327416.80156,1658893685.77266,1408372213.59752,2019029039.27409,1118928407.91244,947879033.132014,1364911510.28162,0.000657554937259465,0.000559704144070928,0.000798151912315856,0.000622331177202714,0.000528852548249778,0.000756687674321342,0.000603667696847231,0.000512503494212807,0.00073472014539532,0.000564888276775644,0.000478534417243616,0.000689072245857718,132.426893477828,112.720438804542,160.74212553539,85.8796254411772,72.9798866279665,104.420373632518,69.8384807229929,59.2916692212961,84.9999742887865,47.1062496147877,39.9051682159404,57.4619983287208,0.0025157221195811,0.000196841326120581,16215467,3430.49578960631,68.006,4783743876500.99,3277874744062.82,2748024607638.52,1980795944818.03,24011553.6333333,0
"161","Serbia","Europe and central Asia",9436830983.70914,8914003713.24197,10032567056.585,6228441097.38421,5870821680.75934,6636078871.83115,5111582720.12328,4812458758.45491,5452612654.35157,3513224950.17548,3299249654.18035,3757286754.03729,0.00136734237847082,0.00129158772261611,0.00145366109926101,0.00127099222375178,0.00119801545629327,0.00135417587008138,0.00122173194266401,0.00115023758978036,0.00130324234499224,0.00112312688124864,0.00105472209354974,0.00120114988760056,1433.78000050125,1354.34451146828,1524.29285045492,946.31495415631,891.980234351237,1008.24918710589,776.625658303349,731.178414980756,828.43986374084,533.780003003058,501.269777851333,570.861406057474,0.0047585967579015,0.000438900800490873,7384063,17063.7764060247,74.47804878,6901585976047.11,4900455707745.21,4183882357186.63,3128074849628.41,6565098.03333333,0
"162","Seychelles",NA,369019080.245495,358084262.373333,379953898.117657,237448443.150223,230094160.883008,244802725.417437,192446826.428835,186345998.879698,198547653.977971,129108238.181643,124812900.575339,133403575.787946,0.00225472892621213,0.00218791652685646,0.0023215413255678,0.0020613453560351,0.00199750111516592,0.00212518959690428,0.00196550587372324,0.00190319664989806,0.00202781509754843,0.00177917465231829,0.0017199827998082,0.00183836650482837,3276.06263299694,3178.98595011706,3373.13931587682,2108.01016400083,2042.72061498319,2173.29971301848,1708.49663514127,1654.33495561297,1762.65831466957,1146.19188373014,1108.05890963364,1184.32485782665,0.0068827383568957,0.000238911489737955,105006,25040.6686094128,77.23658537,163664499069.267,115191004969.174,97912109549.8352,72566365541.1305,112641.033333333,1
"163","Sierra Leone","Sub-Saharan Africa",440777935.366606,374314807.658611,538242958.486521,287685635.643819,243583455.644857,352378416.131845,234753658.767217,198430886.757404,288044562.256286,159497541.106061,134309155.681188,196468590.650949,0.000526198739547849,0.000446855353184221,0.000642552050820214,0.000491760430373642,0.000416373604166035,0.0006023441566124,0.000473957059845401,0.000400623019738803,0.000581548992882022,0.000437898925936538,0.000368744462192844,0.000539402577805926,39.9339204916074,33.912445629652,48.7641276587292,26.0639527947845,22.0683513631468,31.9250364496211,21.2683829931887,17.9775860337896,26.096471089496,14.4502744218328,12.1682387295692,17.7998045016197,0.001638122909498,0.000125504781748958,8140209,1604.62698316468,59.763,837664369445.957,585011761571.044,495305753740.203,364233688778.62,10994873,0
"164","Singapore","East Asia and Pacific",52069428437.2842,51659226657.576,52478193652.3706,34610015910.0512,34316797723.5024,34903419806.1001,28511253631.0287,28260358499.7022,28762835774.377,19752311600.7343,19564383512.8403,19941546468.4615,0.00187947619729779,0.00186466972631877,0.00189423081464419,0.00175178983098598,0.00173694855963866,0.00176664050204045,0.001686371489578,0.00167153165118231,0.00170125196306822,0.0015551809759897,0.00154038462237527,0.00157008021777122,8200.72037627092,8136.11528660131,8265.09921293334,5450.9348616814,5404.75420579001,5497.14476605367,4490.40493860278,4450.88998947569,4530.02808929182,3110.9076685506,3081.30976924732,3140.71138029175,0.0049386981701315,2.86119573797362e-05,5893519,91626.0726401323,83.54390244,27704223395937.1,19756945324069.6,16906864120528.6,12700973009372.2,6274814.53333333,0
"165","Slovakia","Europe and central Asia",7015666932.26608,6587936670.61417,7512598979.55206,4655873824.88321,4363871981.03903,4995073115.32652,3832207887.04586,3588135818.80974,4115720195.8469,2650226265.05661,2475769198.18899,2852874410.44177,0.000875726810075015,0.000822335612741195,0.000937756082672373,0.000811622717942404,0.000760720279633532,0.000870752724550914,0.000779099332085382,0.000729478750178474,0.000836738232931951,0.000714495935718403,0.000667462643928275,0.00076912948839564,1284.64516717497,1206.3230890617,1375.63884733733,852.54130018694,799.072576383166,914.652391460828,701.719079487872,657.026820586599,753.633276791168,485.285347237179,453.340354694806,522.392433864783,0.0031225727450615,0.000158771937289205,5457552,30966.2647282151,76.86585366,8011250599562.11,5736500127407.24,4918766746710.4,3709225109016.04,5462187.2,0
"166","Slovenia","Europe and central Asia",3167709785.50847,3081615323.3376,3269952863.90392,2102766456.55866,2043577262.74219,2173063424.50793,1730907387.41005,1681249872.06543,1789887973.17982,1197110038.60936,1161341629.7119,1239602363.52805,0.000732795886192569,0.000712879393844881,0.000756448086776917,0.000688439265651845,0.000669060905778146,0.000711454276587367,0.000665286800551923,0.000646200574594789,0.000687956416203724,0.000618032410027448,0.000599566241303791,0.000639969937180486,1517.48793719308,1476.24447846428,1566.4673730102,1007.32799044904,978.973471345181,1041.00367670422,829.189306674924,805.400927805379,857.443892320257,573.474265664413,556.339448174884,593.830167831458,0.0032621052611366,0.000211150405240339,2116252,36912.1586328093,80.53170732,4322772337010.69,3054396460910.27,2601746173190.4,1936969678590.47,2079644.23333333,0
